text,entities
"Idi ko inusar ti Busulfan, nagsang-atak ti agsakit ti ulok.","[(17, 25, 'DRUG'), (43, 58, 'ADE')]"
In-experience ko ti agbutengak kalpasan ti Esomeprazole (As Magnesium Trihydrate).,"[(43, 81, 'DRUG'), (20, 30, 'ADE')]"
"Idi ko inusar ti Ampicillin (As Sodium), nagsang-atak ti kayat ko ti angin.","[(17, 39, 'DRUG'), (57, 74, 'ADE')]"
Nariknak ti saanak makaturturog idi pinainomak ti Rilpivirine (as Hydrochloride).,"[(50, 80, 'DRUG'), (12, 31, 'ADE')]"
Ti kadawyan nga epekto ti TGP Zinc Gluconate ket nalidlidayak.,"[(26, 44, 'DRUG'), (49, 61, 'ADE')]"
"Kalpasan ti panag-inom ti Ranitidine Hydrochloride, kanayonak a agkaroak.","[(26, 50, 'DRUG'), (64, 72, 'ADE')]"
"Kalpasan ti panag-inom ti Eicosapentanoic Acid + Docosahexaenoic Acid (see reverse for formulation), kanayonak a nataltalged ti ngiwat.","[(26, 99, 'DRUG'), (113, 134, 'ADE')]"
"Idi ko inusar ti Terbutaline  Sulfate, nagsang-atak ti agkarkarigatak.","[(17, 37, 'DRUG'), (55, 69, 'ADE')]"
Adu ti agsao nga agbutengak no ag-inom ti Alendronic Acid (as Alendronate Sodium Trihydrate).,"[(42, 92, 'DRUG'), (17, 27, 'ADE')]"
"Gapu ti Hyoscine butylbromide + Paracetamol, nakaramdamak ti nalawag ti kita.","[(8, 43, 'DRUG'), (61, 76, 'ADE')]"
Ti naliday ti ulok ket maysa a epekto ti 5% Dextrose in Lactated Ringer's Solustion.,"[(41, 83, 'DRUG'), (3, 18, 'ADE')]"
"Gapu ti Estriol, nakaramdamak ti agkarkarigatak.","[(8, 15, 'DRUG'), (33, 47, 'ADE')]"
Ti kadawyan nga epekto ti Parecoxib (as sodium) ket agkarkarigatak.,"[(26, 47, 'DRUG'), (52, 66, 'ADE')]"
Ni nanang ket nakaramdam ti adda pantal ko idi nag-inom ti Kanamycin (As Sulfate).,"[(59, 81, 'DRUG'), (28, 42, 'ADE')]"
Adu ti agsao nga agbutengak no ag-inom ti 0.5% Bupivacaine Hydrochloride in 8% Dextrose.,"[(42, 87, 'DRUG'), (17, 27, 'ADE')]"
"Gapu ti 5% Dextrose in Lactated Ringer's Solution, nakaramdamak ti nasusukaak.","[(8, 49, 'DRUG'), (67, 77, 'ADE')]"
Adu ti agsao nga agkurang ti init ko no ag-inom ti Vitex negundo L. (Lagundi) Leaf.,"[(51, 82, 'DRUG'), (17, 36, 'ADE')]"
"Kalpasan ti panag-inom ti Aluminum Hydroxide + Magnesium Hydroxide, kanayonak a agbutengak.","[(26, 66, 'DRUG'), (80, 90, 'ADE')]"
Ni nanang ket nakaramdam ti saanak makapanag-diges idi nag-inom ti Cotrimaxozole.,"[(67, 80, 'DRUG'), (28, 50, 'ADE')]"
Nakaramdamak ti naliday ti ulok kalpasan ti panag-inom ko ti Ascorbic Acid + Zinc + Vitamin D3.,"[(61, 94, 'DRUG'), (16, 31, 'ADE')]"
Nariknak ti agsakit ti ulok idi pinainomak ti Anastrozole.,"[(46, 57, 'DRUG'), (12, 27, 'ADE')]"
Ni nanang ket nakaramdam ti agkurang ti init ko idi nag-inom ti 5% Amino Acids + 5% Sorbitol.,"[(64, 92, 'DRUG'), (28, 47, 'ADE')]"
Nakaramdamak ti agkarkarigatak kalpasan ti panag-inom ko ti PANTOPRAZOLE (as sodium sesquihydrate).,"[(60, 98, 'DRUG'), (16, 30, 'ADE')]"
Adu ti agsao nga agdirdirisak no ag-inom ti Chloroquine Diphosphate.,"[(44, 67, 'DRUG'), (17, 29, 'ADE')]"
"Idi ko inusar ti Ascorbic Acid  + Zinc, nagsang-atak ti nalawag ti kita.","[(17, 38, 'DRUG'), (56, 71, 'ADE')]"
Ni nanang ket nakaramdam ti adda pantal ko idi nag-inom ti Dicycloverine Hydrochoride.,"[(59, 85, 'DRUG'), (28, 42, 'ADE')]"
Ti kadawyan nga epekto ti ESCITALOPRAM (as Oxalate) ket nalawag ti kita.,"[(26, 51, 'DRUG'), (56, 71, 'ADE')]"
In-experience ko ti nataltalged ti ngiwat kalpasan ti Tuberculin Purified Protein Derivative.,"[(54, 92, 'DRUG'), (20, 41, 'ADE')]"
"Idi ko inusar ti Cetirizine (as dihydrochloride) + Phenylephrine hydrochloride, nagsang-atak ti saanak makaturturog.","[(17, 78, 'DRUG'), (96, 115, 'ADE')]"
Ti kadawyan nga epekto ti Fluticasone propionate + Salmeterol (as xinafoate) ket nangato ti bukol.,"[(26, 76, 'DRUG'), (81, 97, 'ADE')]"
Nariknak ti naliday ti ulok idi pinainomak ti Ibuprofen.,"[(46, 55, 'DRUG'), (12, 27, 'ADE')]"
Adu ti agsao nga agsakit ti ulok no ag-inom ti Mometasone (As Furoate).,"[(47, 70, 'DRUG'), (17, 32, 'ADE')]"
"Ni nanang ket nakaramdam ti nalidlidayak idi nag-inom ti VITAMIN B-COMPLEX (Vitamin B1, B6, B12) + FOLIC ACID.","[(57, 109, 'DRUG'), (28, 40, 'ADE')]"
Ti agsukak ket maysa a epekto ti Omeprazole (As Sodium).,"[(33, 55, 'DRUG'), (3, 10, 'ADE')]"
Nakaramdamak ti saanak makaturturog kalpasan ti panag-inom ko ti Guaifenesin / Salbutamol (as Sulfate).,"[(65, 102, 'DRUG'), (16, 35, 'ADE')]"
Nakaramdamak ti agpaspas ti puso kalpasan ti panag-inom ko ti Zanamivir.,"[(62, 71, 'DRUG'), (16, 32, 'ADE')]"
Ni nanang ket nakaramdam ti nalawag ti kita idi nag-inom ti Clobetasol (As Propionate).,"[(60, 86, 'DRUG'), (28, 43, 'ADE')]"
Ti agsakit ti ulok ket maysa a epekto ti Cefexime (as trihydrate).,"[(41, 65, 'DRUG'), (3, 18, 'ADE')]"
Ni nanang ket nakaramdam ti saanak makapanag-diges idi nag-inom ti Pantoprazole (as Sodium sesquihydrate).,"[(67, 105, 'DRUG'), (28, 50, 'ADE')]"
"Gapu ti Fluticasone + Salmeterol, nakaramdamak ti nasusukaak.","[(8, 32, 'DRUG'), (50, 60, 'ADE')]"
"Idi ko inusar ti Vildagliptin + Metformin HC1, nagsang-atak ti nangato ti bukol.","[(17, 45, 'DRUG'), (63, 79, 'ADE')]"
"Gapu ti Budesonide + Formoterol fumarate dihydrate, nakaramdamak ti agdirdirisak.","[(8, 50, 'DRUG'), (68, 80, 'ADE')]"
Ti agsakit ti ulok ket maysa a epekto ti Lansoprazole.,"[(41, 53, 'DRUG'), (3, 18, 'ADE')]"
Nakaramdamak ti nasusukaak kalpasan ti panag-inom ko ti Sulfinpyrazone.,"[(56, 70, 'DRUG'), (16, 26, 'ADE')]"
Ti kadawyan nga epekto ti Selenium ket saanak makaturturog.,"[(26, 34, 'DRUG'), (39, 58, 'ADE')]"
Nakaramdamak ti nalawag ti kita kalpasan ti panag-inom ko ti Atorvastatin(As Calcium).,"[(61, 85, 'DRUG'), (16, 31, 'ADE')]"
Nariknak ti naliday ti ulok idi pinainomak ti Nalidixic Acid.,"[(46, 60, 'DRUG'), (12, 27, 'ADE')]"
In-experience ko ti agkurang ti init ko kalpasan ti Minocycline (As Hydrochloride).,"[(52, 82, 'DRUG'), (20, 39, 'ADE')]"
Adu ti agsao nga agsukak no ag-inom ti Cefalexin.,"[(39, 48, 'DRUG'), (17, 24, 'ADE')]"
Ni nanang ket nakaramdam ti agdirdirisak idi nag-inom ti Amino acids + Multivitamins.,"[(57, 84, 'DRUG'), (28, 40, 'ADE')]"
Ti agdirdirisak ket maysa a epekto ti Doxorubicin.,"[(38, 49, 'DRUG'), (3, 15, 'ADE')]"
"Gapu ti Clindamycin (as phosphate), nakaramdamak ti agkaroak.","[(8, 34, 'DRUG'), (52, 60, 'ADE')]"
Ti nalawag ti kita ket maysa a epekto ti Multivitamins + Minerals + Lysine + Inositol.,"[(41, 85, 'DRUG'), (3, 18, 'ADE')]"
Ti kadawyan nga epekto ti Rosuvastatin (As Zinc) + Ezetimibe ket nataltalged ti ngiwat.,"[(26, 60, 'DRUG'), (65, 86, 'ADE')]"
"Gapu ti Ferrous Sulfate + Folic Acid + Vitamin B -Complex, nakaramdamak ti nalawag ti kita.","[(8, 57, 'DRUG'), (75, 90, 'ADE')]"
Ti naliday ti ulok ket maysa a epekto ti Cotrimozaxole (Butterscotch Flavor).,"[(41, 76, 'DRUG'), (3, 18, 'ADE')]"
"Nariknak ti agkurang ti init ko idi pinainomak ti Paracetamol + Phenylephrine hydrochloride +
Chlorphenamine maleate.","[(50, 117, 'DRUG'), (12, 31, 'ADE')]"
Ti nangato ti bukol ket maysa a epekto ti Empagliflozin + Linagliptin.,"[(42, 69, 'DRUG'), (3, 19, 'ADE')]"
In-experience ko ti agdirdirisak kalpasan ti Fluoxetine hydrochloride.,"[(45, 69, 'DRUG'), (20, 32, 'ADE')]"
"Idi ko inusar ti Pneumococcal Polysaccharide Conjugate Vaccine, 13- 
Valent (Adsorbed), nagsang-atak ti kayat ko ti angin.","[(17, 87, 'DRUG'), (105, 122, 'ADE')]"
Ti kadawyan nga epekto ti CLOVE OIL + CREOSOTE ket agsakit dagiti ul-ulok.,"[(26, 46, 'DRUG'), (51, 73, 'ADE')]"
Nakaramdamak ti agkarkarigatak kalpasan ti panag-inom ko ti Levomenthol.,"[(60, 71, 'DRUG'), (16, 30, 'ADE')]"
Adu ti agsao nga agkurang ti init ko no ag-inom ti Salbutamol (as sulfate) + Ipratropium (as bromide).,"[(51, 101, 'DRUG'), (17, 36, 'ADE')]"
"Gapu ti TELMISARTAN, nakaramdamak ti kayat ko ti angin.","[(8, 19, 'DRUG'), (37, 54, 'ADE')]"
Ti agkarkarigatak ket maysa a epekto ti QUETIAPINE (AS FUMARATE).,"[(40, 64, 'DRUG'), (3, 17, 'ADE')]"
"Ni nanang ket nakaramdam ti agkarkarigatak idi nag-inom ti Thiamine Mononitrate (Vit. B1), Pyridoxine Hydrochloride (Vit. B6), Cyanocobalamin (Vit. B12).","[(59, 152, 'DRUG'), (28, 42, 'ADE')]"
"Kalpasan ti panag-inom ti Recombinant Human Insulin (70% Isophane/30% Soluble), kanayonak a saanak makapanag-diges.","[(26, 78, 'DRUG'), (92, 114, 'ADE')]"
Adu ti agsao nga agbutengak no ag-inom ti Sitagliptin (as phosphate monohydrate) + Metformin hydrochloride..,"[(42, 107, 'DRUG'), (17, 27, 'ADE')]"
Adu ti agsao nga nasusukaak no ag-inom ti Apixaban.,"[(42, 50, 'DRUG'), (17, 27, 'ADE')]"
Ni nanang ket nakaramdam ti agbutengak idi nag-inom ti Alendronic acid (as Alendronate Sodium Trihydrate) + Cholecalciferol (Vitamin D3).,"[(55, 136, 'DRUG'), (28, 38, 'ADE')]"
Nariknak ti agsakit ti ulok idi pinainomak ti Prednisolone Phosphate (As Sodium).,"[(46, 80, 'DRUG'), (12, 27, 'ADE')]"
Ti agkarkarigatak ket maysa a epekto ti Tadalafil + Tamsulosin hydrochloride.,"[(40, 76, 'DRUG'), (3, 17, 'ADE')]"
"Idi ko inusar ti Ivabradine (as HCL), nagsang-atak ti saanak makapanag-diges.","[(17, 36, 'DRUG'), (54, 76, 'ADE')]"
Nariknak ti agsukak idi pinainomak ti Omeprazole.,"[(38, 48, 'DRUG'), (12, 19, 'ADE')]"
"Kalpasan ti panag-inom ti Dexamethasone (as sodium phosphate), kanayonak a agpaspas ti puso.","[(26, 61, 'DRUG'), (75, 91, 'ADE')]"
"Gapu ti Cefuroxime (as axetll), nakaramdamak ti adda pantal ko.","[(8, 30, 'DRUG'), (48, 62, 'ADE')]"
Nakaramdamak ti agsakit dagiti ul-ulok kalpasan ti panag-inom ko ti Propanolol Hydrochloride.,"[(68, 92, 'DRUG'), (16, 38, 'ADE')]"
Ti kadawyan nga epekto ti Losartan Potassium + Hydrochlorithiazide ket agpaspas ti puso.,"[(26, 66, 'DRUG'), (71, 87, 'ADE')]"
Adu ti agsao nga nasusukaak no ag-inom ti Bimatoprost + Timolol (as maleate).,"[(42, 76, 'DRUG'), (17, 27, 'ADE')]"
Ti agsukak ket maysa a epekto ti Medical Oxygen.,"[(33, 47, 'DRUG'), (3, 10, 'ADE')]"
"Ti nalawag ti kita ket maysa a epekto ti Ferrous Fumarate + Riboflavin (Vitamin B2) + 
Cyanocobalamin (Vitamin B12) + Folic Acid.","[(41, 129, 'DRUG'), (3, 18, 'ADE')]"
Ti kadawyan nga epekto ti Menthol + Pine Oil + Orange Oil + Wintergreen Oil + Bergamot Oil + Lemon Oil + Terpineol + Terpinyl acetate + Rosemary Oil + Lavender Oil ket agdirdirisak.,"[(26, 163, 'DRUG'), (168, 180, 'ADE')]"
"Gapu ti Pantoprazole (as Sodium sesquihydrate) + Domperidone, nakaramdamak ti agbutengak.","[(8, 60, 'DRUG'), (78, 88, 'ADE')]"
Ti adda pantal ko ket maysa a epekto ti VALSARTAN + AMLODIPINE  (as besilate).,"[(40, 77, 'DRUG'), (3, 17, 'ADE')]"
"Kalpasan ti panag-inom ti Thiamine (Vitamin B1) + Pyridoxine (Vitamin B6) + Cyanocobalamin (Vitamin B12), kanayonak a adda pantal ko.","[(26, 104, 'DRUG'), (118, 132, 'ADE')]"
Ti agpaspas ti puso ket maysa a epekto ti Oxytocin (Vet.).,"[(42, 57, 'DRUG'), (3, 19, 'ADE')]"
Ti saanak makapanag-diges ket maysa a epekto ti Multivitamins / Minerals / Lysine / Inositol (See reverse).,"[(48, 106, 'DRUG'), (3, 25, 'ADE')]"
In-experience ko ti agkarkarigatak kalpasan ti Menthol + Camphor + Eucalyptus Oil.,"[(47, 81, 'DRUG'), (20, 34, 'ADE')]"
In-experience ko ti adda pantal ko kalpasan ti Cefoperazone ( as sodium ) + Sulbactam ( as sodium ).,"[(47, 99, 'DRUG'), (20, 34, 'ADE')]"
"Idi ko inusar ti SALICYLIC ACID, nagsang-atak ti agsakit ti ulok.","[(17, 31, 'DRUG'), (49, 64, 'ADE')]"
Nakaramdamak ti agdirdirisak kalpasan ti panag-inom ko ti Metformin Hydrochloride.,"[(58, 81, 'DRUG'), (16, 28, 'ADE')]"
Ti agbutengak ket maysa a epekto ti Multivitamins + Selenium.,"[(36, 60, 'DRUG'), (3, 13, 'ADE')]"
Ni nanang ket nakaramdam ti saanak makaturturog idi nag-inom ti Hyoscine butylbromide.,"[(64, 85, 'DRUG'), (28, 47, 'ADE')]"
"Adu ti agsao nga agsakit ti ulok no ag-inom ti Sitagliptin (as phosphate monohydrate) + Metformin
Hydrochloride.","[(47, 112, 'DRUG'), (17, 32, 'ADE')]"
Ni nanang ket nakaramdam ti nalawag ti kita idi nag-inom ti Oral Rehydration Salts.,"[(60, 82, 'DRUG'), (28, 43, 'ADE')]"
Ti agsakit ti ulok ket maysa a epekto ti Levocetirizine.,"[(41, 55, 'DRUG'), (3, 18, 'ADE')]"
Ni nanang ket nakaramdam ti nataltalged ti ngiwat idi nag-inom ti Aprepitant.,"[(66, 76, 'DRUG'), (28, 49, 'ADE')]"
Nakaramdamak ti nalidlidayak kalpasan ti panag-inom ko ti Potassium Citrate (as monohydrate).,"[(58, 92, 'DRUG'), (16, 28, 'ADE')]"
Ni nanang ket nakaramdam ti nataltalged ti ngiwat idi nag-inom ti Fluocinonide.,"[(66, 78, 'DRUG'), (28, 49, 'ADE')]"
In-experience ko ti saanak makaturturog kalpasan ti Diltiazem.,"[(52, 61, 'DRUG'), (20, 39, 'ADE')]"
Adu ti agsao nga agkaroak no ag-inom ti Ascorbic Acid (as Calcium Ascorbate) + Zinc (Zinc Gluconate).,"[(40, 100, 'DRUG'), (17, 25, 'ADE')]"
Adu ti agsao nga agpaspas ti puso no ag-inom ti Biphasic Isophane Insulin (Rdna Origin).,"[(48, 87, 'DRUG'), (17, 33, 'ADE')]"
Adu ti agsao nga nasusukaak no ag-inom ti Salbutamol (As Sulfate) + Bromhexine + Guaifenesin.,"[(42, 92, 'DRUG'), (17, 27, 'ADE')]"
Ti kadawyan nga epekto ti GLIMEPIRIDE ket nataltalged ti ngiwat.,"[(26, 37, 'DRUG'), (42, 63, 'ADE')]"
Nariknak ti agsakit dagiti ul-ulok idi pinainomak ti Benzydamine (as hydrochloride).,"[(53, 83, 'DRUG'), (12, 34, 'ADE')]"
"Ni nanang ket nakaramdam ti agkaroak idi nag-inom ti Cholera Vaccine (inactivated, oral).","[(53, 88, 'DRUG'), (28, 36, 'ADE')]"
"Ni nanang ket nakaramdam ti saanak makaturturog idi nag-inom ti Aluminum hydroxide + Magnesium hydroxide + 
Simethicone.","[(64, 120, 'DRUG'), (28, 47, 'ADE')]"
Nariknak ti nalidlidayak idi pinainomak ti Everolimus.,"[(43, 53, 'DRUG'), (12, 24, 'ADE')]"
"Kalpasan ti panag-inom ti IRON (AS FERROUS SULFATE HEPTAHYDRATE), kanayonak a nangato ti bukol.","[(26, 64, 'DRUG'), (78, 94, 'ADE')]"
In-experience ko ti nalidlidayak kalpasan ti Tropicamide.,"[(45, 56, 'DRUG'), (20, 32, 'ADE')]"
"Kalpasan ti panag-inom ti Oxytocin, kanayonak a agkaroak.","[(26, 34, 'DRUG'), (48, 56, 'ADE')]"
Ti kadawyan nga epekto ti Calcipotriol (as monohydrate) + Betamethasone (as dipropionate) ket saanak makaturturog.,"[(26, 89, 'DRUG'), (94, 113, 'ADE')]"
Adu ti agsao nga agsakit dagiti ul-ulok no ag-inom ti Divalproex Sodium.,"[(54, 71, 'DRUG'), (17, 39, 'ADE')]"
Ti kadawyan nga epekto ti Ethambutol Hydrochloride + Isoniazid + Pyridoxine Hydrochloride ket nasusukaak.,"[(26, 89, 'DRUG'), (94, 104, 'ADE')]"
Ti kadawyan nga epekto ti Bisoprolol (as Fumarate) ket agkurang ti init ko.,"[(26, 50, 'DRUG'), (55, 74, 'ADE')]"
In-experience ko ti kayat ko ti angin kalpasan ti Azathioprine.,"[(50, 62, 'DRUG'), (20, 37, 'ADE')]"
Nariknak ti nalidlidayak idi pinainomak ti Nifedipine.,"[(43, 53, 'DRUG'), (12, 24, 'ADE')]"
"Idi ko inusar ti Pelargonium sidoides DC. Root, nagsang-atak ti agbutengak.","[(17, 46, 'DRUG'), (64, 74, 'ADE')]"
Nakaramdamak ti kayat ko ti angin kalpasan ti panag-inom ko ti Capivasertib.,"[(63, 75, 'DRUG'), (16, 33, 'ADE')]"
Ti kadawyan nga epekto ti Insulin Glargine/ Lixisenatide ket agbutengak.,"[(26, 56, 'DRUG'), (61, 71, 'ADE')]"
Ti nalawag ti kita ket maysa a epekto ti Iron + Folic Acid + Vitamin B-Complex.,"[(41, 78, 'DRUG'), (3, 18, 'ADE')]"
Nariknak ti nalidlidayak idi pinainomak ti 7% Amino Acids.,"[(43, 57, 'DRUG'), (12, 24, 'ADE')]"
Ni nanang ket nakaramdam ti nasusukaak idi nag-inom ti Amikacin (as Sulfate).,"[(55, 76, 'DRUG'), (28, 38, 'ADE')]"
Ni nanang ket nakaramdam ti nangato ti bukol idi nag-inom ti Menthol +Camphor +Eucalyptus Oil.,"[(61, 93, 'DRUG'), (28, 44, 'ADE')]"
Nariknak ti kayat ko ti angin idi pinainomak ti Telmisartan +Amlodipine (As Besylate).,"[(48, 85, 'DRUG'), (12, 29, 'ADE')]"
"Kalpasan ti panag-inom ti AMOXICILLIN (AS TRIHYDRATE), kanayonak a agkurang ti init ko.","[(26, 53, 'DRUG'), (67, 86, 'ADE')]"
Nakaramdamak ti nalawag ti kita kalpasan ti panag-inom ko ti Iron (as Ferrous Fumarate) + Vitamin b12+Folic Acid.,"[(61, 112, 'DRUG'), (16, 31, 'ADE')]"
Ti nasusukaak ket maysa a epekto ti Tolvaptan.,"[(36, 45, 'DRUG'), (3, 13, 'ADE')]"
Ni nanang ket nakaramdam ti agsakit dagiti ul-ulok idi nag-inom ti Menthol + Eucalyptus Oil + Camphor.,"[(67, 101, 'DRUG'), (28, 50, 'ADE')]"
In-experience ko ti nangato ti bukol kalpasan ti Cabotegravir.,"[(49, 61, 'DRUG'), (20, 36, 'ADE')]"
"Idi ko inusar ti Calcium Colecalciferol (Vitamins D3) + Minerals (Vitamins D3) + Minerals, nagsang-atak ti kayat ko ti angin.","[(17, 89, 'DRUG'), (107, 124, 'ADE')]"
Adu ti agsao nga nalawag ti kita no ag-inom ti Erlotinib (as hydrochloride.,"[(47, 74, 'DRUG'), (17, 32, 'ADE')]"
"Kalpasan ti panag-inom ti Multivitamins + Mineral + Buclizine, kanayonak a saanak makapanag-diges.","[(26, 61, 'DRUG'), (75, 97, 'ADE')]"
"Idi ko inusar ti Calcium (as carbonate)., nagsang-atak ti nalawag ti kita.","[(17, 40, 'DRUG'), (58, 73, 'ADE')]"
Nariknak ti saanak makaturturog idi pinainomak ti Abemaciclib.,"[(50, 61, 'DRUG'), (12, 31, 'ADE')]"
Nariknak ti saanak makapanag-diges idi pinainomak ti Purified Water (Distilled Water).,"[(53, 85, 'DRUG'), (12, 34, 'ADE')]"
In-experience ko ti nataltalged ti ngiwat kalpasan ti Teneligliptin (as hydrobromide hydrate) + Pioglitazone (as Hydrochloride).,"[(54, 127, 'DRUG'), (20, 41, 'ADE')]"
Nariknak ti agpaspas ti puso idi pinainomak ti Hyoscine Butylbromide.,"[(47, 68, 'DRUG'), (12, 28, 'ADE')]"
Adu ti agsao nga saanak makapanag-diges no ag-inom ti Colds-Off.,"[(54, 63, 'DRUG'), (17, 39, 'ADE')]"
Nakaramdamak ti saanak makapanag-diges kalpasan ti panag-inom ko ti Piribedil.,"[(68, 77, 'DRUG'), (16, 38, 'ADE')]"
In-experience ko ti nasusukaak kalpasan ti Loxoprofen (as Sodium dihydrate).,"[(43, 75, 'DRUG'), (20, 30, 'ADE')]"
Ni nanang ket nakaramdam ti agsakit ti ulok idi nag-inom ti CEFUROXIME (AS SODIUM).,"[(60, 82, 'DRUG'), (28, 43, 'ADE')]"
Ti agkarkarigatak ket maysa a epekto ti Guaifenesin + Chlorphenamine Maleate + Phenylephrine Hydrochloride.,"[(40, 106, 'DRUG'), (3, 17, 'ADE')]"
Ti kadawyan nga epekto ti Ketotifen (as fumarate) ket agkarkarigatak.,"[(26, 49, 'DRUG'), (54, 68, 'ADE')]"
In-experience ko ti nalawag ti kita kalpasan ti Cetirizine hydrochloride + Phenylephrine hydrochloride.,"[(48, 102, 'DRUG'), (20, 35, 'ADE')]"
Ni nanang ket nakaramdam ti nangato ti bukol idi nag-inom ti Simvastatin.,"[(61, 72, 'DRUG'), (28, 44, 'ADE')]"
"Kalpasan ti panag-inom ti Ergotrix, kanayonak a kayat ko ti angin.","[(26, 34, 'DRUG'), (48, 65, 'ADE')]"
Ti kadawyan nga epekto ti Faricimab ket nangato ti bukol.,"[(26, 35, 'DRUG'), (40, 56, 'ADE')]"
Nakaramdamak ti agsakit dagiti ul-ulok kalpasan ti panag-inom ko ti Lyophilized Bacterial Lysate.,"[(68, 96, 'DRUG'), (16, 38, 'ADE')]"
Nakaramdamak ti agsakit ti ulok kalpasan ti panag-inom ko ti Isoxsuprine hydrochloride..,"[(61, 87, 'DRUG'), (16, 31, 'ADE')]"
Adu ti agsao nga agkurang ti init ko no ag-inom ti Desvenlafaxine (As Succinate).,"[(51, 80, 'DRUG'), (17, 36, 'ADE')]"
Ni nanang ket nakaramdam ti agbutengak idi nag-inom ti CITICOLINE (as Sodium).,"[(55, 77, 'DRUG'), (28, 38, 'ADE')]"
"Kalpasan ti panag-inom ti Human Papillomavirus Vaccine [Types 16 and 18] 
(Recombinant, adjuvanted, adsorbed), kanayonak a agkarkarigatak.","[(26, 110, 'DRUG'), (124, 138, 'ADE')]"
"Kalpasan ti panag-inom ti Peritoneal Dialysis Solution with 4.25% Dextrose, kanayonak a saanak makapanag-diges.","[(26, 74, 'DRUG'), (88, 110, 'ADE')]"
Nakaramdamak ti agsakit dagiti ul-ulok kalpasan ti panag-inom ko ti KETOROLAC TROMETAMOL.,"[(68, 88, 'DRUG'), (16, 38, 'ADE')]"
"Idi ko inusar ti Multivitamins + Calcium + Lysine, nagsang-atak ti agbutengak.","[(17, 49, 'DRUG'), (67, 77, 'ADE')]"
Ti kadawyan nga epekto ti Irbesartan/Hydrochlorothiazide ket agkarkarigatak.,"[(26, 56, 'DRUG'), (61, 75, 'ADE')]"
Nariknak ti agbutengak idi pinainomak ti Retinol (As Palmitate).,"[(41, 63, 'DRUG'), (12, 22, 'ADE')]"
"Idi ko inusar ti Paracetamol + Phenylpropanolamine Hydrochloride+ Chlorphenamine Maleate, nagsang-atak ti nalidlidayak.","[(17, 88, 'DRUG'), (106, 118, 'ADE')]"
Ti kadawyan nga epekto ti Prochlorpherazine maleate ket naliday ti ulok.,"[(26, 51, 'DRUG'), (56, 71, 'ADE')]"
Ni nanang ket nakaramdam ti agkarkarigatak idi nag-inom ti Senna Leaves + Senna Pods.,"[(59, 84, 'DRUG'), (28, 42, 'ADE')]"
"Idi ko inusar ti Sitagliptin (as hydrochloride) + Metformin Hydrochloride, nagsang-atak ti agkarkarigatak.","[(17, 73, 'DRUG'), (91, 105, 'ADE')]"
In-experience ko ti nalidlidayak kalpasan ti Atorvastatin (as Calcium) + Fenofibrate.,"[(45, 84, 'DRUG'), (20, 32, 'ADE')]"
"Idi ko inusar ti Poliomyelitis Vaccine (Type 1, 2 and 3) (Inactivated), nagsang-atak ti nataltalged ti ngiwat.","[(17, 70, 'DRUG'), (88, 109, 'ADE')]"
Adu ti agsao nga kayat ko ti angin no ag-inom ti Multivitamins + Zinc.,"[(49, 69, 'DRUG'), (17, 34, 'ADE')]"
Ni nanang ket nakaramdam ti saanak makaturturog idi nag-inom ti Asciminib (as hydrochloride).,"[(64, 92, 'DRUG'), (28, 47, 'ADE')]"
Ti agsakit ti ulok ket maysa a epekto ti Amlodipine ( as Besilate ).,"[(41, 67, 'DRUG'), (3, 18, 'ADE')]"
Ti kadawyan nga epekto ti Simethicone + Alverine citrate ket agkarkarigatak.,"[(26, 56, 'DRUG'), (61, 75, 'ADE')]"
Nakaramdamak ti nasusukaak kalpasan ti panag-inom ko ti PANTOPRAZOLE (AS SODIUM).,"[(56, 80, 'DRUG'), (16, 26, 'ADE')]"
"Kalpasan ti panag-inom ti Carmellose Sodium, kanayonak a agkaroak.","[(26, 43, 'DRUG'), (57, 65, 'ADE')]"
Ni nanang ket nakaramdam ti adda pantal ko idi nag-inom ti Mycophenolic acid (as Mycophenolate sodium).,"[(59, 102, 'DRUG'), (28, 42, 'ADE')]"
"Gapu ti Olanzapine, nakaramdamak ti agpaspas ti puso.","[(8, 18, 'DRUG'), (36, 52, 'ADE')]"
"Kalpasan ti panag-inom ti Human Serum Immunoglobulin, kanayonak a agdirdirisak.","[(26, 52, 'DRUG'), (66, 78, 'ADE')]"
Nariknak ti nalawag ti kita idi pinainomak ti Ampicillin (as sodium).,"[(46, 68, 'DRUG'), (12, 27, 'ADE')]"
Ti kadawyan nga epekto ti Levocetrizine dihyrdrochloride ket naliday ti ulok.,"[(26, 56, 'DRUG'), (61, 76, 'ADE')]"
Adu ti agsao nga nalawag ti kita no ag-inom ti Cetirizine (as Dihydrochloride).,"[(47, 78, 'DRUG'), (17, 32, 'ADE')]"
Ni nanang ket nakaramdam ti agpaspas ti puso idi nag-inom ti Clonidine hydrochloride.,"[(61, 84, 'DRUG'), (28, 44, 'ADE')]"
"Kalpasan ti panag-inom ti Balanced Multiple Replacement Solution For Iv Infusion, kanayonak a nalawag ti kita.","[(26, 80, 'DRUG'), (94, 109, 'ADE')]"
"Gapu ti Paracetamol + Phenylephrine Hydrochloride + 
Chlorphenamine Maleate + Caffeine Anhydrous, nakaramdamak ti agbutengak.","[(8, 97, 'DRUG'), (115, 125, 'ADE')]"
