text,entities
Kasagara sa pasyente mogawas og kulang sa ginhawa pagkahuman sa Multivitamins + Minerals (Vet.).,"[(64, 95, 'DRUG'), (32, 49, 'ADE')]"
Na-experiensyahan nako ang gigakapoy pagkahuman sa Thiamine Mononitrate (Vitamin B1)+Pyridoxine Hydrochloride(Vitamin B6)+Cyanocobalamin (Vitamin B12).,"[(51, 150, 'DRUG'), (27, 36, 'ADE')]"
Ang nasakit ang kalamnan akong gibati human ko gi-injectionan og Ceftriaxone (as Sodium) + Sulbactam (As Sodium).,"[(65, 112, 'DRUG'), (4, 24, 'ADE')]"
"Na-experiensyahan nako ang gisuka pagkahuman sa Perindopril arginine + Indapamide + Amlodipine (as 
besilate).","[(48, 110, 'DRUG'), (27, 33, 'ADE')]"
Kasagara sa pasyente mogawas og namaga pagkahuman sa Amlodipine Besilate.,"[(53, 72, 'DRUG'), (32, 38, 'ADE')]"
"Si mama nabati og namaga pagkahuman mo-inom og Rifampicin + Isoniazid + Pyrazinamide + Ethambutol 
Hydrochloride.","[(47, 113, 'DRUG'), (18, 24, 'ADE')]"
Ang nagsuka usa sa epekto sa Piperacillin (As Sodium) / Tazobactam (As Sodium).,"[(29, 78, 'DRUG'), (4, 11, 'ADE')]"
Si mama nabati og nagkurog pagkahuman mo-inom og Hedera helix L. (Ivy) Leaf.,"[(49, 75, 'DRUG'), (18, 26, 'ADE')]"
Na-experiensyahan nako ang dili katulog pagkahuman sa TETANUS ANTITOXIN.,"[(54, 71, 'DRUG'), (27, 39, 'ADE')]"
"Pagkahuman nako gamit ang Follitropin Alfa / Lutropin Alfa, nagsugod ko og bati og malipong ang panan-aw.","[(26, 58, 'DRUG'), (83, 104, 'ADE')]"
Ang nabalaka akong gibati human ko gi-injectionan og Loxoprofen (as Sodium dihydrate).,"[(53, 85, 'DRUG'), (4, 12, 'ADE')]"
"Tungod sa Ascorbic Acid + Folic Acid + Cyanocobalamin 
(Vitamin B12), gibati nako ang gisuka.","[(10, 69, 'DRUG'), (87, 93, 'ADE')]"
"Matud sa uban, nagsuka kun mokaon og Halobetasol Propionate.","[(37, 59, 'DRUG'), (15, 22, 'ADE')]"
Ang kusog ang tibok sa kasingkasing akong gibati human ko gi-injectionan og Iron (as Ferrous Sulfate Heptahydrate).,"[(76, 114, 'DRUG'), (4, 35, 'ADE')]"
Ang nag-ubo og hilanat usa sa epekto sa Neomycin Sulfate + Fluocinolone Acetonide.,"[(40, 81, 'DRUG'), (4, 22, 'ADE')]"
Nabati nako ang lisod mo-dumi pagkahuman nako inom sa Gadobenate dimeglumine.,"[(54, 76, 'DRUG'), (16, 29, 'ADE')]"
Na-experiensyahan nako ang gigakapoy pagkahuman sa Vitamin B1 + Vitamin B6 +Vitamin B12.,"[(51, 87, 'DRUG'), (27, 36, 'ADE')]"
"Matud sa uban, naglugas kun mokaon og Amivantamab.","[(38, 49, 'DRUG'), (15, 23, 'ADE')]"
Si mama nabati og gigakapoy pagkahuman mo-inom og Recombinant Human Thrombopoietin.,"[(50, 82, 'DRUG'), (18, 27, 'ADE')]"
Ang kulang sa ginhawa usa sa epekto sa Pemetrexed (as Disodium).,"[(39, 63, 'DRUG'), (4, 21, 'ADE')]"
"Pagkahuman sa tambal nga Calcium + Cholecalciferol (Vitamin D3), permi kong nagsuka.","[(25, 63, 'DRUG'), (76, 83, 'ADE')]"
"Kasagara sa pasyente mogawas og dili katulog pagkahuman sa Moxifloxacin (as Hydrochloride) +  Dexamethasone
Phosphate (as Sodium).","[(59, 129, 'DRUG'), (32, 44, 'ADE')]"
Na-experiensyahan nako ang dili katulog pagkahuman sa Multivitamins with Minerals.,"[(54, 81, 'DRUG'), (27, 39, 'ADE')]"
Na-experiensyahan nako ang nabalaka pagkahuman sa Aciclovir + Hydrocortisone.,"[(50, 76, 'DRUG'), (27, 35, 'ADE')]"
"Pagkahuman nako gamit ang Ferrous Sulfate, nagsugod ko og bati og nag-ubo og hilanat.","[(26, 41, 'DRUG'), (66, 84, 'ADE')]"
Ang naglugas usa sa epekto sa soniazid + Pyridoxine Hydrochloride.,"[(30, 65, 'DRUG'), (4, 12, 'ADE')]"
"Pagkahuman nako gamit ang Ampicillin sodium + Sulbactam sodium, nagsugod ko og bati og nahilo.","[(26, 62, 'DRUG'), (87, 93, 'ADE')]"
"Matud sa uban, nagkurog kun mokaon og Clobetasol (as propionate).","[(38, 64, 'DRUG'), (15, 23, 'ADE')]"
Ang kusog ang tibok sa kasingkasing usa sa epekto sa Abemaciclib.,"[(53, 64, 'DRUG'), (4, 35, 'ADE')]"
"Matud sa uban, naglugas kun mokaon og OCTREOTIDE ACETATE.","[(38, 56, 'DRUG'), (15, 23, 'ADE')]"
"Pagkahuman sa tambal nga Perindopril Erbumine, permi kong gisuka.","[(25, 45, 'DRUG'), (58, 64, 'ADE')]"
"Pagkahuman nako gamit ang Cefalexin ( As Monohydrate), nagsugod ko og bati og nagsuka.","[(26, 53, 'DRUG'), (78, 85, 'ADE')]"
Ang kusog ang tibok sa kasingkasing usa sa epekto sa IRON (AS FERROUS SULFATE HEPTAHYDRATE).,"[(53, 91, 'DRUG'), (4, 35, 'ADE')]"
Si mama nabati og kulang sa ginhawa pagkahuman mo-inom og Pantoprazole (as sodium sesquihydrate) + Domperidone.,"[(58, 110, 'DRUG'), (18, 35, 'ADE')]"
"Matud sa uban, gisuka kun mokaon og Guaifenesin + Bromhexine Hydrochloride + Salbutamol (as Sulfate).","[(36, 100, 'DRUG'), (15, 21, 'ADE')]"
Nabati nako ang nahubas ang baba pagkahuman nako inom sa Sodium Chloride..,"[(57, 73, 'DRUG'), (16, 32, 'ADE')]"
Kasagara sa pasyente mogawas og dili katulog pagkahuman sa Tobramycin (As Sulfate) + Dexamethasone (As Sodium Phosphate).,"[(59, 120, 'DRUG'), (32, 44, 'ADE')]"
Nabati nako ang namaga pagkahuman nako inom sa Metformin (as Hydrochloride) + Glibenclamide.,"[(47, 91, 'DRUG'), (16, 22, 'ADE')]"
Nabati nako ang nagsuka pagkahuman nako inom sa Betacin.,"[(48, 55, 'DRUG'), (16, 23, 'ADE')]"
"Kasagara sa pasyente mogawas og nag-ubo og hilanat pagkahuman sa Inactivated Porcine Parvovirus (PPV) + Erysiphelothrix 
rhusiopathiae Vaccine (Vet.).","[(65, 150, 'DRUG'), (32, 50, 'ADE')]"
Kasagara sa pasyente mogawas og lisod mo-dumi pagkahuman sa Harvimide.,"[(60, 69, 'DRUG'), (32, 45, 'ADE')]"
"Tungod sa Netupitant + Palonosetron (as HCI), gibati nako ang nasakit ang kalamnan.","[(10, 44, 'DRUG'), (62, 82, 'ADE')]"
Kasagara sa pasyente mogawas og nabalaka pagkahuman sa Fusidic Acid + Betamethasone Valerate.,"[(55, 92, 'DRUG'), (32, 40, 'ADE')]"
Ang gisuka akong gibati human ko gi-injectionan og Zinc Gluconate Trihydrate (equivalent to 30mg elemental Zinc).,"[(51, 112, 'DRUG'), (4, 10, 'ADE')]"
Ang nabalaka usa sa epekto sa Calamine 8% Lotion.,"[(30, 48, 'DRUG'), (4, 12, 'ADE')]"
"Matud sa uban, naglugas kun mokaon og Cholecalciferol (Vitamin D3.","[(38, 65, 'DRUG'), (15, 23, 'ADE')]"
"Pagkahuman sa tambal nga Levocetirizine dihydrochloride + Montelukast (as 
sodium), permi kong gisuka.","[(25, 83, 'DRUG'), (96, 102, 'ADE')]"
"Pagkahuman sa tambal nga Citrupro SR, permi kong nasakit ang ulo.","[(25, 36, 'DRUG'), (49, 64, 'ADE')]"
Ang nahubas ang baba akong gibati human ko gi-injectionan og Bicarbonate Buffered Solution for Haemofiltration.,"[(61, 110, 'DRUG'), (4, 20, 'ADE')]"
"Pagkahuman sa tambal nga Complete Wound Management Kit, permi kong kulang sa ginhawa.","[(25, 54, 'DRUG'), (67, 84, 'ADE')]"
"Pagkahuman sa tambal nga 5% Dextrose In Lactated Ringer's, permi kong nahubas ang baba.","[(25, 57, 'DRUG'), (70, 86, 'ADE')]"
Ang gigakapoy usa sa epekto sa Urofollitropin.,"[(31, 45, 'DRUG'), (4, 13, 'ADE')]"
Nabati nako ang gipang-lamig pagkahuman nako inom sa Sitagliptin (as phosphate) + Metformin HCl.,"[(53, 95, 'DRUG'), (16, 28, 'ADE')]"
"Pagkahuman nako gamit ang Piperacillin Sodium+ Tazobactam Sodium, nagsugod ko og bati og nasakit ang kalamnan.","[(26, 64, 'DRUG'), (89, 109, 'ADE')]"
Ang nabalaka usa sa epekto sa Betamethasone (as valerate) + Neomycin (as sulfate).,"[(30, 81, 'DRUG'), (4, 12, 'ADE')]"
Ang gigakapoy akong gibati human ko gi-injectionan og Acyclovir.,"[(54, 63, 'DRUG'), (4, 13, 'ADE')]"
"Tungod sa Emicizumab, gibati nako ang nabalaka.","[(10, 20, 'DRUG'), (38, 46, 'ADE')]"
Ang kusog ang tibok sa kasingkasing akong gibati human ko gi-injectionan og Diphtheria-Tetanus Toxoids And Pertussis ( DTP ) Vaccines.,"[(76, 133, 'DRUG'), (4, 35, 'ADE')]"
"Tungod sa Atomoxetine (As Hydrochloride), gibati nako ang gisuka.","[(10, 40, 'DRUG'), (58, 64, 'ADE')]"
Nabati nako ang nagsuka pagkahuman nako inom sa Diclofenac sodium .,"[(48, 66, 'DRUG'), (16, 23, 'ADE')]"
Nabati nako ang nahilo pagkahuman nako inom sa Paracetamol + Guaifenesin + Phenylpropanolamine HCl + Dextromethorphan HBr + Chlorphenamine maleate.,"[(47, 146, 'DRUG'), (16, 22, 'ADE')]"
Si mama nabati og nahubas ang baba pagkahuman mo-inom og Medicinal Grade Oxygen.,"[(57, 79, 'DRUG'), (18, 34, 'ADE')]"
Ang gigakapoy usa sa epekto sa Turmeric Oil + Menthol + Eucalyptus Oil.,"[(31, 70, 'DRUG'), (4, 13, 'ADE')]"
Ang nasakit ang ulo usa sa epekto sa Fluocinolone Acetonide + Polymyxin B Sulfate + Neomycin (As Sulfate).,"[(37, 105, 'DRUG'), (4, 19, 'ADE')]"
Ang nasakit ang ulo usa sa epekto sa Camphor+ Menthol+ Dementholised Mint Oil.,"[(37, 77, 'DRUG'), (4, 19, 'ADE')]"
"Pagkahuman sa tambal nga ISONIAZID, permi kong kulang sa ginhawa.","[(25, 34, 'DRUG'), (47, 64, 'ADE')]"
"Tungod sa Betamethasone (as Valerate) + Neomycin (as Sulfate), gibati nako ang namaga.","[(10, 61, 'DRUG'), (79, 85, 'ADE')]"
Kasagara sa pasyente mogawas og gisuka pagkahuman sa Zinc (as sulfate monohydrate).,"[(53, 82, 'DRUG'), (32, 38, 'ADE')]"
"Pagkahuman nako gamit ang Rifacare, nagsugod ko og bati og nahilo.","[(26, 34, 'DRUG'), (59, 65, 'ADE')]"
Kasagara sa pasyente mogawas og nasakit ang kalamnan pagkahuman sa Dextromethorphan Hydrobromide + Guiafenesin.,"[(67, 110, 'DRUG'), (32, 52, 'ADE')]"
"Pagkahuman nako gamit ang Multivitamins + Ferrous Fumarate, nagsugod ko og bati og kulang sa ginhawa.","[(26, 58, 'DRUG'), (83, 100, 'ADE')]"
"Pagkahuman nako gamit ang Merophem, nagsugod ko og bati og nag-ubo og hilanat.","[(26, 34, 'DRUG'), (59, 77, 'ADE')]"
"Pagkahuman nako gamit ang Per Kit contains: 
Sitagliptin (as phosphate monohydrate) 50 mg Film Coated Tablet + Metformin hydrochloride 1 g 
Extended Release Tablet, nagsugod ko og bati og gipang-lamig.","[(26, 165, 'DRUG'), (190, 202, 'ADE')]"
"Pagkahuman sa tambal nga Azeemycin, permi kong naglugas.","[(25, 34, 'DRUG'), (47, 55, 'ADE')]"
Kasagara sa pasyente mogawas og kusog ang tibok sa kasingkasing pagkahuman sa Sodium Ascorbate + Zinc (As Sulfate Monohydrate).,"[(78, 126, 'DRUG'), (32, 63, 'ADE')]"
Si mama nabati og nag-ubo og hilanat pagkahuman mo-inom og Flourometholone.,"[(59, 74, 'DRUG'), (18, 36, 'ADE')]"
Nabati nako ang gigakapoy pagkahuman nako inom sa Pyrantel Pamoate.,"[(50, 66, 'DRUG'), (16, 25, 'ADE')]"
"Pagkahuman sa tambal nga Sitagliptin (as phosphate monohydrate) + Metformin hydrochloride., permi kong naglugas.","[(25, 90, 'DRUG'), (103, 111, 'ADE')]"
Na-experiensyahan nako ang nagsuka pagkahuman sa 70% Isopropyl Alcohol Solution Unscented.,"[(49, 89, 'DRUG'), (27, 34, 'ADE')]"
"Pagkahuman sa tambal nga Neurobion Forte, permi kong malipong ang panan-aw.","[(25, 40, 'DRUG'), (53, 74, 'ADE')]"
"Tungod sa Urea, gibati nako ang namaga.","[(10, 14, 'DRUG'), (32, 38, 'ADE')]"
Na-experiensyahan nako ang nahilo pagkahuman sa Glutamic Acid + Calcium + Thiamine Mononitrate + Cyanocobalamin.,"[(48, 111, 'DRUG'), (27, 33, 'ADE')]"
Ang gigakapoy usa sa epekto sa Paracetamol + Multivitamins.,"[(31, 58, 'DRUG'), (4, 13, 'ADE')]"
"Kasagara sa pasyente mogawas og gipang-lamig pagkahuman sa Varicella Vaccine (Live, Attenuated).","[(59, 95, 'DRUG'), (32, 44, 'ADE')]"
Ang gisuka akong gibati human ko gi-injectionan og Clotrimazole + Beclomethasone Dipropionate.,"[(51, 93, 'DRUG'), (4, 10, 'ADE')]"
"Pagkahuman nako gamit ang Phenylephrine Hydrochloride + Chlorphenamine 
Maleate + Paracetamol, nagsugod ko og bati og gipang-lamig.","[(26, 93, 'DRUG'), (118, 130, 'ADE')]"
"Pagkahuman nako gamit ang Thiamine Hydrochloride (Vitamin B1) + Pyridoxine Hydrochloride ( Vitamin B6) + Cyanocobalamin ( Vitamin B12), nagsugod ko og bati og kusog ang tibok sa kasingkasing.","[(26, 134, 'DRUG'), (159, 190, 'ADE')]"
Si mama nabati og kusog ang tibok sa kasingkasing pagkahuman mo-inom og Ascorbic Acid (as Sodium Ascorbate) + Folic Acid + iron (as Ferrous Sulfate).,"[(72, 148, 'DRUG'), (18, 49, 'ADE')]"
Nabati nako ang nagsuka pagkahuman nako inom sa Goserelin (As Acetate).,"[(48, 70, 'DRUG'), (16, 23, 'ADE')]"
"Pagkahuman sa tambal nga Donepezil Hydrochloride, permi kong nagka-pantal.","[(25, 48, 'DRUG'), (61, 73, 'ADE')]"
"Matud sa uban, dili katulog kun mokaon og Hydrocortisone (As Sodium Succinate).","[(42, 78, 'DRUG'), (15, 27, 'ADE')]"
Kasagara sa pasyente mogawas og nahubas ang baba pagkahuman sa dl-a-Tocopherol Acetate (Vet.).,"[(63, 93, 'DRUG'), (32, 48, 'ADE')]"
"Tungod sa Amlodipine (as Besilate + Olmesartan Medoxomil, gibati nako ang nagsuka.","[(10, 56, 'DRUG'), (74, 81, 'ADE')]"
"Tungod sa Ascorbic Acid (as Calcium Ascorbate) + Zinc (as
Zinc Sulfate Monohydrate), gibati nako ang lisod mo-dumi.","[(10, 84, 'DRUG'), (102, 115, 'ADE')]"
"Tungod sa Oxytetracycline (as hydrochloride) + Polymyxin B Sulfate, gibati nako ang naglugas.","[(10, 66, 'DRUG'), (84, 92, 'ADE')]"
Na-experiensyahan nako ang dili katulog pagkahuman sa Aluminum Hydroxide Magnesium Carbonate.,"[(54, 92, 'DRUG'), (27, 39, 'ADE')]"
"Pagkahuman nako gamit ang Crotamiton, nagsugod ko og bati og nag-ubo og hilanat.","[(26, 36, 'DRUG'), (61, 79, 'ADE')]"
Ang kusog ang tibok sa kasingkasing usa sa epekto sa Cylophosphamide.,"[(53, 68, 'DRUG'), (4, 35, 'ADE')]"
Ang nagsuka usa sa epekto sa Zinc Oxide + Calcium Carbonate + Bismuth Subgallate + Menthol.,"[(29, 90, 'DRUG'), (4, 11, 'ADE')]"
Nabati nako ang nahubas ang baba pagkahuman nako inom sa Ganciclovir (as sodium).,"[(57, 80, 'DRUG'), (16, 32, 'ADE')]"
"Pagkahuman nako gamit ang Aciclovir + Hydrocortisone, nagsugod ko og bati og gisuka.","[(26, 52, 'DRUG'), (77, 83, 'ADE')]"
"Pagkahuman sa tambal nga Butorphanol Tartrate, permi kong naglugas.","[(25, 45, 'DRUG'), (58, 66, 'ADE')]"
Nabati nako ang naglugas pagkahuman nako inom sa Moxifloxacin (as hydrochloride) + Dexamethasone phosphate (as sodium).,"[(49, 118, 'DRUG'), (16, 24, 'ADE')]"
"Pagkahuman nako gamit ang Selenium, nagsugod ko og bati og nabalaka.","[(26, 34, 'DRUG'), (59, 67, 'ADE')]"
"Pagkahuman nako gamit ang Co-Trimoxazole, nagsugod ko og bati og nahilo.","[(26, 40, 'DRUG'), (65, 71, 'ADE')]"
Si mama nabati og lisod mo-dumi pagkahuman mo-inom og Norepinephrine (As Bitartrate).,"[(54, 84, 'DRUG'), (18, 31, 'ADE')]"
"Tungod sa Invega, gibati nako ang malipong ang panan-aw.","[(10, 16, 'DRUG'), (34, 55, 'ADE')]"
"Pagkahuman nako gamit ang Dexamethasone + Neomycin (as Sulfate) + Polymyxin-B-Sulfate, nagsugod ko og bati og naglugas.","[(26, 85, 'DRUG'), (110, 118, 'ADE')]"
"Pagkahuman nako gamit ang Vortioxetine, nagsugod ko og bati og naglugas.","[(26, 38, 'DRUG'), (63, 71, 'ADE')]"
"Na-experiensyahan nako ang nagka-pantal pagkahuman sa Measles, Mumps, Rubella and Varicella Vaccine (Live).","[(54, 106, 'DRUG'), (27, 39, 'ADE')]"
Ang nagka-pantal akong gibati human ko gi-injectionan og Amlodipine (as besylate).,"[(57, 81, 'DRUG'), (4, 16, 'ADE')]"
Ang nabalaka usa sa epekto sa Levothyroxine (as Sodium).,"[(30, 55, 'DRUG'), (4, 12, 'ADE')]"
Na-experiensyahan nako ang dili katulog pagkahuman sa Calpress-5.,"[(54, 64, 'DRUG'), (27, 39, 'ADE')]"
Kasagara sa pasyente mogawas og nahubas ang baba pagkahuman sa Phenylephrine Hydrochloride + Chlorpheniramine Maleate + Paracetamol.,"[(63, 131, 'DRUG'), (32, 48, 'ADE')]"
Ang nagkurog usa sa epekto sa Tibolone.,"[(30, 38, 'DRUG'), (4, 12, 'ADE')]"
"Matud sa uban, naglugas kun mokaon og Dipyrimadole.","[(38, 50, 'DRUG'), (15, 23, 'ADE')]"
Si mama nabati og lisod mo-dumi pagkahuman mo-inom og Menthol + Methyl Salicylate + Camphor.,"[(54, 91, 'DRUG'), (18, 31, 'ADE')]"
"Pagkahuman nako gamit ang Methyl Salicylate + Menthol + Eucalyptus Oil, nagsugod ko og bati og nasakit ang ulo.","[(26, 70, 'DRUG'), (95, 110, 'ADE')]"
Na-experiensyahan nako ang nasakit ang ulo pagkahuman sa Iopromide.,"[(57, 66, 'DRUG'), (27, 42, 'ADE')]"
Ang lisod mo-dumi akong gibati human ko gi-injectionan og Olmesartan (as medoxomil) + Amlodipine (as besilate).,"[(58, 110, 'DRUG'), (4, 17, 'ADE')]"
Ang gisuka usa sa epekto sa Doxorubicin HCl.,"[(28, 43, 'DRUG'), (4, 10, 'ADE')]"
"Tungod sa Prednisolone Acetate, gibati nako ang nagkurog.","[(10, 30, 'DRUG'), (48, 56, 'ADE')]"
"Pagkahuman nako gamit ang Measles, Mumps, Rubella (MMR) Vaccine (Live, attenuated) [see formulation on reverse side], nagsugod ko og bati og kusog ang tibok sa kasingkasing.","[(26, 116, 'DRUG'), (141, 172, 'ADE')]"
"Pagkahuman nako gamit ang Multivitamins + Calcium + Lysine, nagsugod ko og bati og kulang sa ginhawa.","[(26, 58, 'DRUG'), (83, 100, 'ADE')]"
"Tungod sa Edoxaban (as tosilate), gibati nako ang nasakit ang ulo.","[(10, 32, 'DRUG'), (50, 65, 'ADE')]"
"Pagkahuman sa tambal nga TELMISARTAN + HYDROCHLOROTHIAZIDE, permi kong malipong ang panan-aw.","[(25, 58, 'DRUG'), (71, 92, 'ADE')]"
Ang gipang-lamig akong gibati human ko gi-injectionan og Isosorbide Mononitrate.,"[(57, 79, 'DRUG'), (4, 16, 'ADE')]"
Ang malipong ang panan-aw akong gibati human ko gi-injectionan og 13C-Urea.,"[(66, 74, 'DRUG'), (4, 25, 'ADE')]"
Ang malipong ang panan-aw usa sa epekto sa Ampicillin (as Sodium).,"[(43, 65, 'DRUG'), (4, 25, 'ADE')]"
Si mama nabati og kulang sa ginhawa pagkahuman mo-inom og Cefotaxime (as Sodium).,"[(58, 80, 'DRUG'), (18, 35, 'ADE')]"
Ang nagkurog usa sa epekto sa Guaifenesin/ Chlorphenamine Maleate/ Dextromethorphan Hbr/ Phenylpropanolamine.,"[(30, 108, 'DRUG'), (4, 12, 'ADE')]"
Kasagara sa pasyente mogawas og dili katulog pagkahuman sa Lactobacillus gasseri + Lactobacillus rhamnosus.,"[(59, 106, 'DRUG'), (32, 44, 'ADE')]"
"Matud sa uban, nag-ubo og hilanat kun mokaon og Thiamine (Vitamin B1) + Pyridoxine (Vitamin B6) + Cyanocobalamin (Vitamin B12).","[(48, 126, 'DRUG'), (15, 33, 'ADE')]"
Si mama nabati og gisuka pagkahuman mo-inom og Quetiapine (As Fumarate).,"[(47, 71, 'DRUG'), (18, 24, 'ADE')]"
"Pagkahuman sa tambal nga Gemcitabine Hydrochloride, permi kong gipang-lamig.","[(25, 50, 'DRUG'), (63, 75, 'ADE')]"
Ang dili katulog akong gibati human ko gi-injectionan og Ketotifen Hydrogen Fumarate.,"[(57, 84, 'DRUG'), (4, 16, 'ADE')]"
Si mama nabati og nasakit ang kalamnan pagkahuman mo-inom og Thiamine Mononitrate (Vit. B1) +Pyridoxine Hydrochloride (Vit. B6) + Cyanocobalamin (Vit. B12).,"[(61, 155, 'DRUG'), (18, 38, 'ADE')]"
"Matud sa uban, namaga kun mokaon og Crizotinib.","[(36, 46, 'DRUG'), (15, 21, 'ADE')]"
"Tungod sa Pentoxifylline, gibati nako ang nasakit ang ulo.","[(10, 24, 'DRUG'), (42, 57, 'ADE')]"
"Matud sa uban, gisuka kun mokaon og Ondansetron (as hydrochloride dehydrate).","[(36, 76, 'DRUG'), (15, 21, 'ADE')]"
"Matud sa uban, dili katulog kun mokaon og Phenytoin (as sodium).","[(42, 63, 'DRUG'), (15, 27, 'ADE')]"
Ang nagkurog usa sa epekto sa Zinc Sulfate (As Monohydrate) 27.5 Mg/Ml (Equivalent To 10 Mg Elemental Zinc) Syrup (Oral Drops).,"[(30, 126, 'DRUG'), (4, 12, 'ADE')]"
"Matud sa uban, dili katulog kun mokaon og Phospathidyl Choline + Multivitamins.","[(42, 78, 'DRUG'), (15, 27, 'ADE')]"
"Pagkahuman nako gamit ang Piperacillin sodium + Tazobactam sodium, nagsugod ko og bati og nagka-pantal.","[(26, 65, 'DRUG'), (90, 102, 'ADE')]"
"Pagkahuman nako gamit ang Enalapril Maleate, nagsugod ko og bati og nahilo.","[(26, 43, 'DRUG'), (68, 74, 'ADE')]"
Ang gigakapoy akong gibati human ko gi-injectionan og Obinutuzumab.,"[(54, 66, 'DRUG'), (4, 13, 'ADE')]"
Na-experiensyahan nako ang nasakit ang ulo pagkahuman sa Quassinoids.,"[(57, 68, 'DRUG'), (27, 42, 'ADE')]"
"Tungod sa Terazosin (as Hydrochloride), gibati nako ang gipang-lamig.","[(10, 38, 'DRUG'), (56, 68, 'ADE')]"
Na-experiensyahan nako ang nahubas ang baba pagkahuman sa Irinotecan (as Hydrochloride Trihydrate).,"[(58, 98, 'DRUG'), (27, 43, 'ADE')]"
"Matud sa uban, dili katulog kun mokaon og Fenofibrate.","[(42, 53, 'DRUG'), (15, 27, 'ADE')]"
"Pagkahuman nako gamit ang Saccharomyces Boulardii, nagsugod ko og bati og kusog ang tibok sa kasingkasing.","[(26, 49, 'DRUG'), (74, 105, 'ADE')]"
Si mama nabati og malipong ang panan-aw pagkahuman mo-inom og Vancomycin.,"[(62, 72, 'DRUG'), (18, 39, 'ADE')]"
Kasagara sa pasyente mogawas og gigakapoy pagkahuman sa Iron + Folic Acid + Vitamin B12 + Zinc.,"[(56, 94, 'DRUG'), (32, 41, 'ADE')]"
"Tungod sa Betamethasone valerate, gibati nako ang malipong ang panan-aw.","[(10, 32, 'DRUG'), (50, 71, 'ADE')]"
Ang namaga akong gibati human ko gi-injectionan og Vildagliptin + Metformin HC1.,"[(51, 79, 'DRUG'), (4, 10, 'ADE')]"
"Matud sa uban, gigakapoy kun mokaon og Iron + Folic Acid + Vitamin B-Complex.","[(39, 76, 'DRUG'), (15, 24, 'ADE')]"
"Matud sa uban, kulang sa ginhawa kun mokaon og Lysine + Iron + Vitamin B Complex.","[(47, 80, 'DRUG'), (15, 32, 'ADE')]"
"Matud sa uban, gipang-lamig kun mokaon og Multivitamins +Minerals.","[(42, 65, 'DRUG'), (15, 27, 'ADE')]"
Ang nahubas ang baba usa sa epekto sa CEFACLOR (AS MONOHYDRATE).,"[(38, 63, 'DRUG'), (4, 20, 'ADE')]"
"Tungod sa Nitrous Oxide, gibati nako ang gigakapoy.","[(10, 23, 'DRUG'), (41, 50, 'ADE')]"
"Na-experiensyahan nako ang gipang-lamig pagkahuman sa Ursodeoxycholic acid + Thiamine mononitrate 
Riboflavin.","[(54, 109, 'DRUG'), (27, 39, 'ADE')]"
"Tungod sa Clonidine (as hydrochloride), gibati nako ang gipang-lamig.","[(10, 38, 'DRUG'), (56, 68, 'ADE')]"
"Tungod sa Pantoprazole (as Sodium sesquihydrate), gibati nako ang lisod mo-dumi.","[(10, 48, 'DRUG'), (66, 79, 'ADE')]"
Ang lisod mo-dumi akong gibati human ko gi-injectionan og Ceftriaxone(as Sodium).,"[(58, 80, 'DRUG'), (4, 17, 'ADE')]"
Si mama nabati og kulang sa ginhawa pagkahuman mo-inom og IRBESARTAN.,"[(58, 68, 'DRUG'), (18, 35, 'ADE')]"
Ang nabalaka akong gibati human ko gi-injectionan og Clozapine.,"[(53, 62, 'DRUG'), (4, 12, 'ADE')]"
Na-experiensyahan nako ang nahilo pagkahuman sa Clindamycin (As Hydrocholride).,"[(48, 78, 'DRUG'), (27, 33, 'ADE')]"
"Pagkahuman nako gamit ang Valsartan + Hydrochlorothiazide, nagsugod ko og bati og gigakapoy.","[(26, 57, 'DRUG'), (82, 91, 'ADE')]"
Na-experiensyahan nako ang nahubas ang baba pagkahuman sa Polymyxin B (as sulfate).,"[(58, 82, 'DRUG'), (27, 43, 'ADE')]"
"Pagkahuman nako gamit ang Hyoscine N-Butylbromide, nagsugod ko og bati og nahubas ang baba.","[(26, 49, 'DRUG'), (74, 90, 'ADE')]"
Ang gigakapoy akong gibati human ko gi-injectionan og Atezolizumab.,"[(54, 66, 'DRUG'), (4, 13, 'ADE')]"
Si mama nabati og namaga pagkahuman mo-inom og Seroquel XR.,"[(47, 58, 'DRUG'), (18, 24, 'ADE')]"
Nabati nako ang malipong ang panan-aw pagkahuman nako inom sa Darifenacin (As Hydrobromide).,"[(62, 91, 'DRUG'), (16, 37, 'ADE')]"
"Tungod sa Evogliptin (as tartrate), gibati nako ang nahilo.","[(10, 34, 'DRUG'), (52, 58, 'ADE')]"
"Pagkahuman nako gamit ang Calcium + Colecalciferol  (Vitamin D3), nagsugod ko og bati og nasakit ang kalamnan.","[(26, 64, 'DRUG'), (89, 109, 'ADE')]"
"Matud sa uban, malipong ang panan-aw kun mokaon og Methylprednisolone (As Sodium Succinate).","[(51, 91, 'DRUG'), (15, 36, 'ADE')]"
"Matud sa uban, nahubas ang baba kun mokaon og Paracetamol + Phenylpropanolamine (as hydrochloride) +
Chlorpheniramine maleate.","[(46, 126, 'DRUG'), (15, 31, 'ADE')]"
"Tungod sa Seroquel XR, gibati nako ang nag-ubo og hilanat.","[(10, 21, 'DRUG'), (39, 57, 'ADE')]"
"Pagkahuman sa tambal nga Gemcitabine(as hydrochloride), permi kong lisod mo-dumi.","[(25, 54, 'DRUG'), (67, 80, 'ADE')]"
