text,entities
I noticed blurred vision symptoms after my dose of Insulin Glargine.,"[(51, 67, 'DRUG'), (10, 24, 'ADE')]"
The doctor said diarrhea is a side effect of Flunarizine Hydrochloride.,"[(45, 70, 'DRUG'), (16, 24, 'ADE')]"
She became swelling post-administration of Vitex Negundo L. Lagundi Leaf.,"[(43, 72, 'DRUG'), (11, 19, 'ADE')]"
Patients often report vomiting after taking Montelukast (as sodium).,"[(44, 67, 'DRUG'), (22, 30, 'ADE')]"
"She became palpitations post-administration of Moxifloxacin (as hydrochloride) + Dexamethasone 
phosphate (as sodium).","[(47, 118, 'DRUG'), (11, 23, 'ADE')]"
"Ever since I took Inactivated Infectious Bronchitis (IB) Virus + Newcastle Disease (ND) Virus + Egg Drop Syndrome-76 (EDS-76) 
Virus Vaccine (Vet.), I've had fever.","[(18, 148, 'DRUG'), (159, 164, 'ADE')]"
Patients often report vomiting after taking Salmeterol (as xinafoate) + Fluticasone Propionate.,"[(44, 94, 'DRUG'), (22, 30, 'ADE')]"
I noticed blurred vision symptoms after my dose of Thiamine Hydrochloride (Vitamin B1) + Pyridoxine hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12).,"[(51, 157, 'DRUG'), (10, 24, 'ADE')]"
She became blurred vision post-administration of Methyl Salicylate + Menthol + Camphor+ Eucalyptus Oil.,"[(49, 102, 'DRUG'), (11, 25, 'ADE')]"
"Ever since I took Potassium Chloride 10 Meq (20 Meq/L) In 5% Dextrose And 0.33% Sodium Chloride Solution For I.V. Infusion, I've had fatigue.","[(18, 122, 'DRUG'), (133, 140, 'ADE')]"
The doctor said constipation is a side effect of Ascorbic Acid + Zinc Ascorbate.,"[(49, 79, 'DRUG'), (16, 28, 'ADE')]"
Pyridoxine Hydrochloride + Folic Acid + Cyanocobalamin made me feel headache for hours.,"[(0, 54, 'DRUG'), (68, 76, 'ADE')]"
"I experienced blurred vision when I was prescribed Thiamine (Vitamin B1) + Pyridoxine (Vitamin B6) + 
Cyanocobalamin (Vitamin B12).","[(51, 131, 'DRUG'), (14, 28, 'ADE')]"
swelling followed immediately after I took CHOLECALCIFEROL.,"[(43, 58, 'DRUG'), (0, 8, 'ADE')]"
The doctor said tremors is a side effect of Linezolid.,"[(44, 53, 'DRUG'), (16, 23, 'ADE')]"
Dipyrimadole made me feel nausea for hours.,"[(0, 12, 'DRUG'), (26, 32, 'ADE')]"
Patients often report muscle pain after taking Brimonidine Tartrate + Timolol (as maleate).,"[(47, 90, 'DRUG'), (22, 33, 'ADE')]"
She became shortness of breath post-administration of Isoniazid + Pyridoxine hydrochloride.,"[(54, 90, 'DRUG'), (11, 30, 'ADE')]"
tremors followed immediately after I took Dobutamine (As Hydrochloride).,"[(42, 71, 'DRUG'), (0, 7, 'ADE')]"
She became headache post-administration of MultiVitamins + Minerals.,"[(43, 67, 'DRUG'), (11, 19, 'ADE')]"
She became vomiting post-administration of Iron (As Iron Sucrose).,"[(43, 65, 'DRUG'), (11, 19, 'ADE')]"
Patients often report insomnia after taking Camphor + Menthol + Eucalyptus Oil.,"[(44, 78, 'DRUG'), (22, 30, 'ADE')]"
"After using Ascorbic Acid (as Sodium Ascorbate) + Zinc (as Gluconate), I started to feel palpitations.","[(12, 69, 'DRUG'), (89, 101, 'ADE')]"
"Human Papillomavirus Vaccine [Types 16 and 18] 
(Recombinant, adjuvanted, adsorbed) made me feel blurred vision for hours.","[(0, 84, 'DRUG'), (98, 112, 'ADE')]"
Patients often report chills after taking Menthol Camphor.,"[(42, 57, 'DRUG'), (22, 28, 'ADE')]"
palpitations followed immediately after I took Amikacin (As Sulphate).,"[(47, 69, 'DRUG'), (0, 12, 'ADE')]"
"After using Suxamethonium Chloride, I started to feel dry mouth.","[(12, 34, 'DRUG'), (54, 63, 'ADE')]"
"My mom felt diarrhea after taking Lincomycin Hydrochloride + Gentamicin Sulfate + 
Bromhexine Hydrochloride (Vet.).","[(34, 114, 'DRUG'), (12, 20, 'ADE')]"
"She became palpitations post-administration of Dapagliflozin (as propanediol monohydrate) 
Metformin hydrochloride (in extended-release form).","[(47, 141, 'DRUG'), (11, 23, 'ADE')]"
"fatigue followed immediately after I took Combined Diphtheria, Tetanus, Acellular Pertussis Vaccine, Adsorbed.","[(42, 109, 'DRUG'), (0, 7, 'ADE')]"
swelling followed immediately after I took Epinephrine (as hydrochloride).,"[(43, 73, 'DRUG'), (0, 8, 'ADE')]"
Patients often report palpitations after taking Bupivacaine (as hydrochloride) w/ Dextrose.,"[(48, 90, 'DRUG'), (22, 34, 'ADE')]"
"After using Vitex Negundo (Lagundi Leaf), I started to feel rash.","[(12, 40, 'DRUG'), (60, 64, 'ADE')]"
She became rash post-administration of Cefuroxime As Sodium.,"[(39, 59, 'DRUG'), (11, 15, 'ADE')]"
Patients often report vomiting after taking Glucose + Amino Acids + Electrolytes + Lipids..,"[(44, 90, 'DRUG'), (22, 30, 'ADE')]"
I noticed vomiting symptoms after my dose of Mometason Furoate.,"[(45, 62, 'DRUG'), (10, 18, 'ADE')]"
She became swelling post-administration of Sodium Alginate / Sodium Bicarbonate / Calcium Carbonate.,"[(43, 99, 'DRUG'), (11, 19, 'ADE')]"
Vildagliptin + Metformin HC1 made me feel fatigue for hours.,"[(0, 28, 'DRUG'), (42, 49, 'ADE')]"
I noticed chills symptoms after my dose of MECLIZINE HYDROCHLORIDE.,"[(43, 66, 'DRUG'), (10, 16, 'ADE')]"
"I experienced headache when I was prescribed Live Attenuated Infectious Bronchitis (IB) Virus 
Vaccine (Vet.).","[(45, 110, 'DRUG'), (14, 22, 'ADE')]"
My mom felt dry mouth after taking Heparin (as Sodium).,"[(35, 54, 'DRUG'), (12, 21, 'ADE')]"
Patients often report diarrhea after taking KETOCONAZOLE.,"[(44, 56, 'DRUG'), (22, 30, 'ADE')]"
"Ever since I took Chlorphenamine Maleate, I've had nausea.","[(18, 40, 'DRUG'), (51, 57, 'ADE')]"
anxiety followed immediately after I took Isordil.,"[(42, 49, 'DRUG'), (0, 7, 'ADE')]"
She became tremors post-administration of Bptrol.,"[(42, 48, 'DRUG'), (11, 18, 'ADE')]"
I experienced fatigue when I was prescribed Nicarpine Hydrochloride.,"[(44, 67, 'DRUG'), (14, 21, 'ADE')]"
"After using Fat Emulsion + Amino Acids with Electrolytes + Glucose, I started to feel dry mouth.","[(12, 66, 'DRUG'), (86, 95, 'ADE')]"
"Patients often report rash after taking Paracetamol + Guaifenesin + Phenylpropanolamine 
Hydrochloride + Dextromethorphan Hydrobromide + 
Chlorpheniramine Maleate.","[(40, 162, 'DRUG'), (22, 26, 'ADE')]"
"After using Daclastavir (As dihydrochloride), I started to feel fatigue.","[(12, 44, 'DRUG'), (64, 71, 'ADE')]"
She became nausea post-administration of Fentanyl (as citrate) [Fentanyl Citrate 471 mcg equivalent to Fentanyl base 300 mcg].,"[(41, 125, 'DRUG'), (11, 17, 'ADE')]"
"Ever since I took Exemestane, I've had diarrhea.","[(18, 28, 'DRUG'), (39, 47, 'ADE')]"
She became shortness of breath post-administration of Fluocinolone Acetonide + Polymyxin B Sulfate + Neomycin (as sulfate).,"[(54, 122, 'DRUG'), (11, 30, 'ADE')]"
I noticed vomiting symptoms after my dose of Clonidine hydrochloride.,"[(45, 68, 'DRUG'), (10, 18, 'ADE')]"
"Ever since I took ASCORBIC ACID (EQUIVALENT TO 568.18MG SODIUM ASCORBATE), I've had swelling.","[(18, 73, 'DRUG'), (84, 92, 'ADE')]"
chills followed immediately after I took Tolnaftate + Clioquinol + Gentamicin Sulfate + Betamethasone Valerate.,"[(41, 110, 'DRUG'), (0, 6, 'ADE')]"
"After using Paracetamol + Phenylpropanolamine Hydrochloride+ 
Chlorphenamine Maleate, I started to feel diarrhea.","[(12, 85, 'DRUG'), (105, 113, 'ADE')]"
The doctor said tremors is a side effect of Iron Plus Folic Acid (Vitamin B9).,"[(44, 77, 'DRUG'), (16, 23, 'ADE')]"
Milrinone (as lactate) made me feel diarrhea for hours.,"[(0, 22, 'DRUG'), (36, 44, 'ADE')]"
The doctor said dry mouth is a side effect of TERAZOSIN  (AS HYDROCHLORIDE).,"[(46, 75, 'DRUG'), (16, 25, 'ADE')]"
Patients often report fever after taking Natalex.,"[(41, 48, 'DRUG'), (22, 27, 'ADE')]"
My mom felt blurred vision after taking Elobixibat (as monohydrate).,"[(40, 67, 'DRUG'), (12, 26, 'ADE')]"
rash followed immediately after I took QUETIAPINE (as fumarate).,"[(39, 63, 'DRUG'), (0, 4, 'ADE')]"
I experienced swelling when I was prescribed Silymarin.,"[(45, 54, 'DRUG'), (14, 22, 'ADE')]"
blurred vision followed immediately after I took Insulin Human (Regular).,"[(49, 72, 'DRUG'), (0, 14, 'ADE')]"
Patients often report vomiting after taking Pantoprazole + Domperidone.,"[(44, 70, 'DRUG'), (22, 30, 'ADE')]"
My mom felt muscle pain after taking Cerebrolysin.,"[(37, 49, 'DRUG'), (12, 23, 'ADE')]"
I experienced fever when I was prescribed Methyl Salicylate + Eucalyptus Oil+ Menthol.,"[(42, 85, 'DRUG'), (14, 19, 'ADE')]"
I experienced insomnia when I was prescribed Ornidazole + Ofloxacin.,"[(45, 67, 'DRUG'), (14, 22, 'ADE')]"
My mom felt nausea after taking Menthol + Eucalyptus Oil + Camphor.,"[(32, 66, 'DRUG'), (12, 18, 'ADE')]"
"The doctor said headache is a side effect of Multivitamins + Minerals
Ferrous Sulfate (Equiv To 65 Mg Elemental Iron) 200Mg
Thiamine Hydrochloride (Vit B1) 2 Mg
Riboflavin (Vit B2) 2 Mg
Pyridoxine Hydrochloride (Vit B6) 2 Mg
Ascorbic Acid (Vit. C) 100 Mg
Cyanocobalamin (Vit B12) 10 Mcg
Nicotinamide 20 Mg
Folic Acid 400 Mcg.","[(45, 332, 'DRUG'), (16, 24, 'ADE')]"
I noticed nausea symptoms after my dose of Tioconazole.,"[(43, 54, 'DRUG'), (10, 16, 'ADE')]"
My mom felt vomiting after taking Fluphenazine decanoate.,"[(34, 56, 'DRUG'), (12, 20, 'ADE')]"
Patients often report fever after taking Meclizine.,"[(41, 50, 'DRUG'), (22, 27, 'ADE')]"
"After using Furosemide (as sodium), I started to feel blurred vision.","[(12, 34, 'DRUG'), (54, 68, 'ADE')]"
I experienced palpitations when I was prescribed Adapalene + Benzoyl Peroxide.,"[(49, 77, 'DRUG'), (14, 26, 'ADE')]"
The doctor said swelling is a side effect of Cefepime (as hydrochloride) (with L-Arginine).,"[(45, 90, 'DRUG'), (16, 24, 'ADE')]"
"Ever since I took Montelukast(as sodium), I've had rash.","[(18, 40, 'DRUG'), (51, 55, 'ADE')]"
The doctor said palpitations is a side effect of Somatropin (rbe).,"[(49, 65, 'DRUG'), (16, 28, 'ADE')]"
My mom felt headache after taking Glucose + Amino Acids + Electrolytes + Vitamin B1.,"[(34, 83, 'DRUG'), (12, 20, 'ADE')]"
I experienced palpitations when I was prescribed Calcitriol + Calcium Citrate + Magnesium Oxide + Zinc Oxide.,"[(49, 108, 'DRUG'), (14, 26, 'ADE')]"
"Ever since I took Guaifenesin + Phenylpropanolamine Hydrochloride + Chlorphenamine maleate, I've had anxiety.","[(18, 90, 'DRUG'), (101, 108, 'ADE')]"
"My mom felt fever after taking Amlodipine (as besilate) + 
Hydrochlorothiazide.","[(31, 78, 'DRUG'), (12, 17, 'ADE')]"
I experienced fatigue when I was prescribed Naproxen sodium.,"[(44, 59, 'DRUG'), (14, 21, 'ADE')]"
Sorafenib (as tosylate) made me feel diarrhea for hours.,"[(0, 23, 'DRUG'), (37, 45, 'ADE')]"
fever followed immediately after I took Clindamycin As Phosphate.,"[(40, 64, 'DRUG'), (0, 5, 'ADE')]"
"Ever since I took DICYCLOVERINE HYDROCHLORIDE, I've had vomiting.","[(18, 45, 'DRUG'), (56, 64, 'ADE')]"
Cefdinir made me feel rash for hours.,"[(0, 8, 'DRUG'), (22, 26, 'ADE')]"
I noticed blurred vision symptoms after my dose of Escitalopram (as oxalate).,"[(51, 76, 'DRUG'), (10, 24, 'ADE')]"
She became headache post-administration of Glutathione (reduced).,"[(43, 64, 'DRUG'), (11, 19, 'ADE')]"
"shortness of breath followed immediately after I took Heparin Sodium + Allium cepa L. (Onion) Bulb 
Allantoin.","[(54, 110, 'DRUG'), (0, 19, 'ADE')]"
shortness of breath followed immediately after I took Estradiol Valerate + Dienogest.,"[(54, 84, 'DRUG'), (0, 19, 'ADE')]"
She became palpitations post-administration of Telmisartan.,"[(47, 58, 'DRUG'), (11, 23, 'ADE')]"
My mom felt palpitations after taking Arnica montana + Calendula officinalis + Hamamelis virginiana + Echinacea angustifolia + Echinacea purpurea + Matricaria recutita + Symphytum officinale + Bellis perenis + Hypericum perforatum + Achillea millefrolium + Aconitum napellus + Atropa belladonna + Mercurius solubilis hahnemanni + Heaper sulfuros.,"[(38, 345, 'DRUG'), (12, 24, 'ADE')]"
She became insomnia post-administration of Lidocaine Hydrochloride (as monohydrate).,"[(43, 83, 'DRUG'), (11, 19, 'ADE')]"
Patients often report fever after taking Pramipexole Dihydrochloride Monohydrate.,"[(41, 80, 'DRUG'), (22, 27, 'ADE')]"
I experienced tremors when I was prescribed Cefalexin Monohydrate.,"[(44, 65, 'DRUG'), (14, 21, 'ADE')]"
rash followed immediately after I took Sodium bicarbonate.,"[(39, 57, 'DRUG'), (0, 4, 'ADE')]"
"After using Phospathidyl Choline + Multivitamins, I started to feel swelling.","[(12, 48, 'DRUG'), (68, 76, 'ADE')]"
"I noticed headache symptoms after my dose of Polymyxin B (as Sulfate) + Neomycin (as Sulfate) + 
Dexamethasone (as Sodium Phosphate).","[(45, 133, 'DRUG'), (10, 18, 'ADE')]"
The doctor said insomnia is a side effect of Lidocaine + Benzethonium Chloride.,"[(45, 78, 'DRUG'), (16, 24, 'ADE')]"
swelling followed immediately after I took Cetirizine (as Hydrochloride).,"[(43, 72, 'DRUG'), (0, 8, 'ADE')]"
diarrhea followed immediately after I took A.N.B. Solution of Dextrose in Normal Saline.,"[(43, 87, 'DRUG'), (0, 8, 'ADE')]"
I noticed rash symptoms after my dose of Trimin.,"[(41, 47, 'DRUG'), (10, 14, 'ADE')]"
The doctor said fever is a side effect of Erlotinib (as hydrochloride.,"[(42, 69, 'DRUG'), (16, 21, 'ADE')]"
I experienced anxiety when I was prescribed Human Norml Immunoglobulin.,"[(44, 70, 'DRUG'), (14, 21, 'ADE')]"
"Ever since I took Colistin (Vet.), I've had insomnia.","[(18, 33, 'DRUG'), (44, 52, 'ADE')]"
The doctor said rash is a side effect of Calcium Carbonate / Cholecalciferol (Vitamin D3).,"[(41, 89, 'DRUG'), (16, 20, 'ADE')]"
I noticed nausea symptoms after my dose of Zinc Oxide + Calamine.,"[(43, 64, 'DRUG'), (10, 16, 'ADE')]"
diarrhea followed immediately after I took Perindopril Arginine/ Indapamide.,"[(43, 75, 'DRUG'), (0, 8, 'ADE')]"
I experienced insomnia when I was prescribed Cholecalciferol (Vitamin D3.,"[(45, 72, 'DRUG'), (14, 22, 'ADE')]"
palpitations followed immediately after I took Ceftriaxone (As Sodium).,"[(47, 70, 'DRUG'), (0, 12, 'ADE')]"
Patients often report nausea after taking Live Infectious Bronchitis (IB) Virus Vaccine (Vet.).,"[(42, 94, 'DRUG'), (22, 28, 'ADE')]"
Patients often report chills after taking Sigmatram.,"[(42, 51, 'DRUG'), (22, 28, 'ADE')]"
"Ever since I took Multivitamins + Lysine (see reverse), I've had muscle pain.","[(18, 54, 'DRUG'), (65, 76, 'ADE')]"
"After using Patent Blue V Sodium, I started to feel rash.","[(12, 32, 'DRUG'), (52, 56, 'ADE')]"
I noticed shortness of breath symptoms after my dose of Insulin Glulisine.,"[(56, 73, 'DRUG'), (10, 29, 'ADE')]"
I experienced headache when I was prescribed Cholecalciferol (Vitamin D3)+ Minerals.,"[(45, 83, 'DRUG'), (14, 22, 'ADE')]"
She became shortness of breath post-administration of Ceftriaxone (Sodium).,"[(54, 74, 'DRUG'), (11, 30, 'ADE')]"
The doctor said vomiting is a side effect of Follitropin alfa / Lutropin alfa.,"[(45, 77, 'DRUG'), (16, 24, 'ADE')]"
I experienced palpitations when I was prescribed Tacrolimus (As Monohydrate).,"[(49, 76, 'DRUG'), (14, 26, 'ADE')]"
She became shortness of breath post-administration of Tirofiban hydrochloride.,"[(54, 77, 'DRUG'), (11, 30, 'ADE')]"
"Patients often report shortness of breath after taking Zinc Oxide + Myroxylon balsamum var. pereirae 
(Royle) Harms (Balsam of Peru) Resin + Benzyl 
Benzoate.","[(55, 159, 'DRUG'), (22, 41, 'ADE')]"
"Ever since I took Follitropin Delta, I've had fever.","[(18, 35, 'DRUG'), (46, 51, 'ADE')]"
"After using Methyl Salicylate                                                        L-Menthol                            Tocopherol Acetate                  Dl-Camphor, I started to feel insomnia.","[(12, 168, 'DRUG'), (188, 196, 'ADE')]"
Clindamycin (As Hydrochloride) made me feel muscle pain for hours.,"[(0, 30, 'DRUG'), (44, 55, 'ADE')]"
"After using Multivitamins + Paracetamol, I started to feel anxiety.","[(12, 39, 'DRUG'), (59, 66, 'ADE')]"
blurred vision followed immediately after I took Prednisolone (As Sodium Phosphate ).,"[(49, 84, 'DRUG'), (0, 14, 'ADE')]"
My mom felt muscle pain after taking Chlorphenamine Maleate + Phenylpropanolamine Hydrochloride.,"[(37, 95, 'DRUG'), (12, 23, 'ADE')]"
I experienced rash when I was prescribed Paracetamol/Vitamin B1/ Vitamin B6/Vitamin B12.,"[(41, 87, 'DRUG'), (14, 18, 'ADE')]"
My mom felt chills after taking Ampicillin (as sodium).,"[(32, 54, 'DRUG'), (12, 18, 'ADE')]"
She became rash post-administration of Aripiprazole.,"[(39, 51, 'DRUG'), (11, 15, 'ADE')]"
"Ever since I took Bayopet Herbal Hair Grower Shampoo, I've had vomiting.","[(18, 52, 'DRUG'), (63, 71, 'ADE')]"
"Ever since I took Aluminum Hydroxide/ Magnesium Hydroxide, I've had blurred vision.","[(18, 57, 'DRUG'), (68, 82, 'ADE')]"
I noticed dizzy symptoms after my dose of Hedera helix (Ivy Leaf Powder Extract) + Glycyrrhiza glabra (Licorice Powder Extract) + Thymus vulgaris (Thyme Powder Extract).,"[(42, 168, 'DRUG'), (10, 15, 'ADE')]"
The doctor said headache is a side effect of Zoledronic Acid.,"[(45, 60, 'DRUG'), (16, 24, 'ADE')]"
I experienced palpitations when I was prescribed Fluphenazine(As Decanoate).,"[(49, 75, 'DRUG'), (14, 26, 'ADE')]"
I noticed fever symptoms after my dose of Azithromycin (Dihydrate).,"[(42, 66, 'DRUG'), (10, 15, 'ADE')]"
vomiting followed immediately after I took Biotin (Vitamin B7).,"[(43, 62, 'DRUG'), (0, 8, 'ADE')]"
vomiting followed immediately after I took Levosalbutamol.,"[(43, 57, 'DRUG'), (0, 8, 'ADE')]"
Rosuvastatin (as calcium) made me feel vomiting for hours.,"[(0, 25, 'DRUG'), (39, 47, 'ADE')]"
I noticed swelling symptoms after my dose of AMIKACIN (AS SULFATE).,"[(45, 66, 'DRUG'), (10, 18, 'ADE')]"
I experienced blurred vision when I was prescribed Aciclovir.,"[(51, 60, 'DRUG'), (14, 28, 'ADE')]"
Amino acids + Electrolytes + Glucose made me feel fatigue for hours.,"[(0, 36, 'DRUG'), (50, 57, 'ADE')]"
diarrhea followed immediately after I took Nicotine.,"[(43, 51, 'DRUG'), (0, 8, 'ADE')]"
My mom felt insomnia after taking Lactated Ringer'S Solution.,"[(34, 60, 'DRUG'), (12, 20, 'ADE')]"
"She became shortness of breath post-administration of 2,4-Dichlorobenzyl Alcohol + Amylmetacresol.","[(54, 97, 'DRUG'), (11, 30, 'ADE')]"
She became fatigue post-administration of Raloxifene Hydrochloride.,"[(42, 66, 'DRUG'), (11, 18, 'ADE')]"
"Ever since I took Benzocaine / Boric Acid / Eucalyptus, I've had constipation.","[(18, 54, 'DRUG'), (65, 77, 'ADE')]"
She became rash post-administration of Trimetazidine.,"[(39, 52, 'DRUG'), (11, 15, 'ADE')]"
Patients often report muscle pain after taking Ibuprofen (as Sodium Dihydrate) + Paracetamol.,"[(47, 92, 'DRUG'), (22, 33, 'ADE')]"
vomiting followed immediately after I took CEFALEXIN (AS MONOHYDRATE).,"[(43, 69, 'DRUG'), (0, 8, 'ADE')]"
"After using Thiamine HCl + Pyridoxine HCl + Cyanocobalamin, I started to feel headache.","[(12, 58, 'DRUG'), (78, 86, 'ADE')]"
My mom felt palpitations after taking Fingolimod.,"[(38, 48, 'DRUG'), (12, 24, 'ADE')]"
I experienced swelling when I was prescribed Ampicillin (as sodium) + Sulbactam (as sodium).,"[(45, 91, 'DRUG'), (14, 22, 'ADE')]"
She became muscle pain post-administration of Dextromethorphan Hydrobromide.,"[(46, 75, 'DRUG'), (11, 22, 'ADE')]"
Patients often report shortness of breath after taking Salmeterol (as xinafoate) _ Fluticasone propionate.,"[(55, 105, 'DRUG'), (22, 41, 'ADE')]"
"Ever since I took Thiamine hydrochloride (Vit B1) + Pyridoxine hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12) + L-Lysine hydrochloride + Iron + 
Buclizine hydrochloride, I've had palpitations.","[(18, 180, 'DRUG'), (191, 203, 'ADE')]"
The doctor said fatigue is a side effect of Anagrelide (As Hydrochloride).,"[(44, 73, 'DRUG'), (16, 23, 'ADE')]"
"After using Pioglitazone (As Hydrochloride) + Metformin (as Hydrochloride), I started to feel vomiting.","[(12, 74, 'DRUG'), (94, 102, 'ADE')]"
My mom felt muscle pain after taking Avelumab.,"[(37, 45, 'DRUG'), (12, 23, 'ADE')]"
"After using Ketorolac trometamol, I started to feel anxiety.","[(12, 32, 'DRUG'), (52, 59, 'ADE')]"
"After using Piperacillin (As Sodium) + Tazobactam (As Sodium) + Wfi, I started to feel dry mouth.","[(12, 67, 'DRUG'), (87, 96, 'ADE')]"
anxiety followed immediately after I took Tetanus Toxoid (adsorbed).,"[(42, 67, 'DRUG'), (0, 7, 'ADE')]"
Amikacin (As Sulfate) made me feel fever for hours.,"[(0, 21, 'DRUG'), (35, 40, 'ADE')]"
Patients often report fever after taking Lenalidomide..,"[(41, 54, 'DRUG'), (22, 27, 'ADE')]"
My mom felt muscle pain after taking Diclofenac sodium (equivalent to Diclofenac diethylamine).,"[(37, 94, 'DRUG'), (12, 23, 'ADE')]"
"Ever since I took Levofloxacin (as hydrate), I've had insomnia.","[(18, 43, 'DRUG'), (54, 62, 'ADE')]"
My mom felt shortness of breath after taking Unsin.,"[(45, 50, 'DRUG'), (12, 31, 'ADE')]"
I noticed fever symptoms after my dose of Betahistine hydrochloride.,"[(42, 67, 'DRUG'), (10, 15, 'ADE')]"
My mom felt fatigue after taking Multivitamins + Minerals + Korean Ginseng + Garlic Extract.,"[(33, 91, 'DRUG'), (12, 19, 'ADE')]"
fatigue followed immediately after I took Piperacillin (As Sodium) / Tazobactam (As Sodium).,"[(42, 91, 'DRUG'), (0, 7, 'ADE')]"
"Ever since I took Duloxetine (as Hydrochloride), I've had dizzy.","[(18, 47, 'DRUG'), (58, 63, 'ADE')]"
She became rash post-administration of CALCIUM ASCORBATE.,"[(39, 56, 'DRUG'), (11, 15, 'ADE')]"
The doctor said fever is a side effect of Lapatinib (as ditosylate monohydrate).,"[(42, 79, 'DRUG'), (16, 21, 'ADE')]"
"I experienced tremors when I was prescribed Sitagliptin (as phosphate monohydrate) + Metformin 
hydrochloride.","[(44, 110, 'DRUG'), (14, 21, 'ADE')]"
Patients often report palpitations after taking Teragen.,"[(48, 55, 'DRUG'), (22, 34, 'ADE')]"
She became tremors post-administration of Eicosapentaenoic Acid (Epa) Ethyl Ester + Docosahexaenoic Acid (Dha) Ethyl Ester.,"[(42, 122, 'DRUG'), (11, 18, 'ADE')]"
Ascorbic acid + Zinc + Panax ginseng L. (Korean Ginseng Root) made me feel palpitations for hours.,"[(0, 61, 'DRUG'), (75, 87, 'ADE')]"
I experienced fever when I was prescribed Montelukast (as sodium)+Levocetirizine dihydrochloride.,"[(42, 96, 'DRUG'), (14, 19, 'ADE')]"
I experienced nausea when I was prescribed Levofloxacin (as hydrate).,"[(43, 68, 'DRUG'), (14, 20, 'ADE')]"
anxiety followed immediately after I took Isopropanol + Benzalkonium Chloride.,"[(42, 77, 'DRUG'), (0, 7, 'ADE')]"
"Patients often report blurred vision after taking Thiamine Mononitrate (Vitamin B1) + Pyridoxine 
Hydrochloride (Vitamin B6) + Cyanocobalamin 
(Vitamin B12).","[(50, 156, 'DRUG'), (22, 36, 'ADE')]"
Patients often report headache after taking soniazid + Pyridoxine Hydrochloride.,"[(44, 79, 'DRUG'), (22, 30, 'ADE')]"
"After using Suxamethonium Chloride, I started to feel swelling.","[(12, 34, 'DRUG'), (54, 62, 'ADE')]"
The doctor said swelling is a side effect of Amlodipine (As Besilate).,"[(45, 69, 'DRUG'), (16, 24, 'ADE')]"
"After using Salbutamol (as sulfate) + Ipratropium bromide, I started to feel dizzy.","[(12, 57, 'DRUG'), (77, 82, 'ADE')]"
"Ever since I took Exipine, I've had fatigue.","[(18, 25, 'DRUG'), (36, 43, 'ADE')]"
"After using Ketoanalogues + Essential Amino Acids, I started to feel constipation.","[(12, 49, 'DRUG'), (69, 81, 'ADE')]"
Lisinopril dihydrate made me feel shortness of breath for hours.,"[(0, 20, 'DRUG'), (34, 53, 'ADE')]"
My mom felt dry mouth after taking Oxytetracycline (Vet.).,"[(35, 57, 'DRUG'), (12, 21, 'ADE')]"
shortness of breath followed immediately after I took Multivitamins Plus Buclizine Hydrochloride.,"[(54, 96, 'DRUG'), (0, 19, 'ADE')]"
"Glucosamine Sulfate + Scutellaria baicalensis (Baikal 
skullcap) Root Extract + Acacia catechu (Catechu) 
Heartwood Extract made me feel swelling for hours.","[(0, 125, 'DRUG'), (139, 147, 'ADE')]"
Patients often report fever after taking Iopromide.,"[(41, 50, 'DRUG'), (22, 27, 'ADE')]"
Patients often report dry mouth after taking Palonosetron (As Hydrochloride).,"[(45, 76, 'DRUG'), (22, 31, 'ADE')]"
"After using Ginkgo Biloba EGb 761, I started to feel palpitations.","[(12, 33, 'DRUG'), (53, 65, 'ADE')]"
I noticed fever symptoms after my dose of Cyclosporine.,"[(42, 54, 'DRUG'), (10, 15, 'ADE')]"
headache followed immediately after I took Atorvastatin Calcium + Amlodipine (As Besilate).,"[(43, 90, 'DRUG'), (0, 8, 'ADE')]"
My mom felt anxiety after taking Idarubicin hydrochloride.,"[(33, 57, 'DRUG'), (12, 19, 'ADE')]"
Patients often report fever after taking Entecavir.,"[(41, 50, 'DRUG'), (22, 27, 'ADE')]"
Obinutuzumab made me feel insomnia for hours.,"[(0, 12, 'DRUG'), (26, 34, 'ADE')]"
She became muscle pain post-administration of Lopinavir + Ritonavir.,"[(46, 67, 'DRUG'), (11, 22, 'ADE')]"
Patients often report chills after taking Sunitinib (as maleate).,"[(42, 64, 'DRUG'), (22, 28, 'ADE')]"
"Ever since I took Calcium Carbonate (Vitamin D3), I've had chills.","[(18, 48, 'DRUG'), (59, 65, 'ADE')]"
She became swelling post-administration of CLARITHROMYCIN.,"[(43, 57, 'DRUG'), (11, 19, 'ADE')]"
I noticed blurred vision symptoms after my dose of Xylometazoline Hydrochloride.,"[(51, 79, 'DRUG'), (10, 24, 'ADE')]"
nausea followed immediately after I took Fulclox.,"[(41, 48, 'DRUG'), (0, 6, 'ADE')]"
"After using Glutamic Acid + Calcium + Thiamine Mononitrate + Cyanocobalamin, I started to feel blurred vision.","[(12, 75, 'DRUG'), (95, 109, 'ADE')]"
Tramadol Hydrochloride made me feel palpitations for hours.,"[(0, 22, 'DRUG'), (36, 48, 'ADE')]"
"After using Methylprednisolone Sodium Succinate, I started to feel muscle pain.","[(12, 47, 'DRUG'), (67, 78, 'ADE')]"
