text,entities
"Manyahe nagrereklamo na madinayaw an kita pag inom nu Ascorbic acid + Calcium + Cholecalciferol 
(Vitamin D3).","[(54, 110, 'DRUG'), (24, 41, 'ADE')]"
Namayan ako nu manget an kalamnan pagkatapos inom ko nu Vitmin B-Complex.,"[(56, 72, 'DRUG'), (15, 33, 'ADE')]"
"Pagkatapos ko gamiten an Cetrorelix (as Acetate), nag-aramak nu nagnginingisi.","[(25, 48, 'DRUG'), (64, 77, 'ADE')]"
Naramdaman ko an nanamayan matapos gamitin an Erythromycin (as ethylsuccinate).,"[(46, 78, 'DRUG'), (17, 26, 'ADE')]"
Naramdaman ko an nangayakay matapos gamitin an Fexuprazan Hydrochloride.,"[(47, 71, 'DRUG'), (17, 27, 'ADE')]"
"Sabi da, madilim magdiges nu epekto nu Isopropyl Alcohol + Povidone Iodine.","[(39, 74, 'DRUG'), (9, 25, 'ADE')]"
Na-experiensya ko an may katikati pagkatapos nu Ropinirole Hydrochloride.,"[(48, 72, 'DRUG'), (21, 33, 'ADE')]"
Si nanay may manget ang ulu katapos inom na nu Rosuvastatin (as calcium) + Clopidogrel (as bisulfate).,"[(47, 101, 'DRUG'), (13, 27, 'ADE')]"
"Na-experiensya ko an natuyu an ngiwat pagkatapos nu Paracetamol + Phenylephrine Hydrochloride + 
Chlorphenamine Maleate.","[(52, 119, 'DRUG'), (21, 37, 'ADE')]"
Na-experiensya ko an madilim magdiges pagkatapos nu Rosuvastatin.,"[(52, 64, 'DRUG'), (21, 37, 'ADE')]"
Naramdaman ko an natuyu an ngiwat matapos gamitin an Eprosartan (As Mesylate).,"[(53, 77, 'DRUG'), (17, 33, 'ADE')]"
"Dahil nu Thiamine Mononitrate (Vitamins b1) + Pyridoxine Hydrochloride (Vitamin b6) + Cyanocobalamin (Vitamin B12), nagkapwa ako nu may sukar.","[(9, 114, 'DRUG'), (132, 141, 'ADE')]"
"Sabi da, natuyu an ngiwat nu epekto nu Salbutamol (as sulfate) + Guaifenesin + Bromhexine Hydrochloride.","[(39, 103, 'DRUG'), (9, 25, 'ADE')]"
Manyahe nagrereklamo na nangangatal pag inom nu Isophane Insulin Human (Rdna Origin).,"[(48, 84, 'DRUG'), (24, 35, 'ADE')]"
"Sabi da, nanamayan nu epekto nu Tolnaftate/ Clioquinol/ Gentamicin (as sulfate)/Betamethasone (as valerate).","[(32, 107, 'DRUG'), (9, 18, 'ADE')]"
"An nanamayan ay epekto nu Thiamine Mononitrate (Vitamin B1) + Pyridoxine HCl 
(Vitamin B6) + Cyanocobalamin (Vitamin B12).","[(26, 122, 'DRUG'), (3, 12, 'ADE')]"
Manyahe nagrereklamo na may sepu pag inom nu Ferrous Fumarate + Vitamin B Complex.,"[(45, 81, 'DRUG'), (24, 32, 'ADE')]"
"Si nanay may manget an kalamnan katapos inom na nu Paracetamol + Guaifenesin + Phenylpropanolamine 
Hydrochloride + Dextromethorphan Hydrobromide + 
Chlorphenamine Maleate.","[(51, 173, 'DRUG'), (13, 31, 'ADE')]"
Na-experiensya ko an madinayaw an tibok pagkatapos nu Multivitamins + Buclizine hydrochloride.,"[(54, 93, 'DRUG'), (21, 39, 'ADE')]"
"Nu matapos ko inom an Hydrotalcite + Dicycloverine Hydrochloride + 
Simethicone, napa-nangangatal ako.","[(22, 80, 'DRUG'), (87, 98, 'ADE')]"
Si nanay may natuyu an ngiwat katapos inom na nu Methyl salicylate + l-Menthol + Tocopherol acetate dl-Camphor.,"[(49, 110, 'DRUG'), (13, 29, 'ADE')]"
Na-experiensya ko an madinayaw an tibok pagkatapos nu Ascorbic Acid + Cholecalciferol + Zinc.,"[(54, 92, 'DRUG'), (21, 39, 'ADE')]"
"Sabi da, namamaga nu epekto nu Ivabradine (As Hydrochloride).","[(31, 60, 'DRUG'), (9, 17, 'ADE')]"
Namayan ako nu nagnginingisi pagkatapos inom ko nu Desmopressin (as Acetate).,"[(51, 76, 'DRUG'), (15, 28, 'ADE')]"
"Nu matapos ko inom an Fimasartan potassium + Rosuvastatin (as calcium), napa-nangayakay ako.","[(22, 70, 'DRUG'), (77, 87, 'ADE')]"
"Sabi da, madinayaw an kita nu epekto nu Tobramycin (as Sulfate).","[(40, 63, 'DRUG'), (9, 26, 'ADE')]"
"Pagkatapos ko gamiten an Pemetrexed (As disodium), nag-aramak nu madinayaw an kita.","[(25, 49, 'DRUG'), (65, 82, 'ADE')]"
Si nanay may nanamayan katapos inom na nu Clindamycin (as Phosphate).,"[(42, 68, 'DRUG'), (13, 22, 'ADE')]"
"Sabi da, madin maturog nu epekto nu Omeprazole Sodium.","[(36, 53, 'DRUG'), (9, 22, 'ADE')]"
Na-experiensya ko an madinayaw an tibok pagkatapos nu Simethicone.,"[(54, 65, 'DRUG'), (21, 39, 'ADE')]"
"Dahil nu RECOMBINANT HUMAN ERYTHROPOIETIN, nagkapwa ako nu nanamayan.","[(9, 41, 'DRUG'), (59, 68, 'ADE')]"
"Dahil nu Montelukast (as sodium) + Levocetirizine 
Dihydrochloride, nagkapwa ako nu nagnginingisi.","[(9, 66, 'DRUG'), (84, 97, 'ADE')]"
Na-experiensya ko an natuyu an ngiwat pagkatapos nu Levodopa+Carbidopa.,"[(52, 70, 'DRUG'), (21, 37, 'ADE')]"
An madilim magdiges ay epekto nu Lidocaine Hydrochloride + Epinephrine.,"[(33, 70, 'DRUG'), (3, 19, 'ADE')]"
"Sabi da, napapanes nu epekto nu Vitamin B1 + Vitamin B6 +Vitamin B12.","[(32, 68, 'DRUG'), (9, 18, 'ADE')]"
Na-experiensya ko an manuka pagkatapos nu Cimicifuga racemosa L. (Black Cohosh) Rhizome.,"[(42, 87, 'DRUG'), (21, 27, 'ADE')]"
Namayan ako nu nagnginingisi pagkatapos inom ko nu Telmisartan + Hydrochlorothiazide.,"[(51, 84, 'DRUG'), (15, 28, 'ADE')]"
"Nu matapos ko inom an Octreotide (as acetate), napa-may sepu ako.","[(22, 45, 'DRUG'), (52, 60, 'ADE')]"
"Nu matapos ko inom an Cefradine (as monohydrate), napa-napapanes ako.","[(22, 48, 'DRUG'), (55, 64, 'ADE')]"
"Sabi da, may sukar nu epekto nu Ixazomib (as citrate).","[(32, 53, 'DRUG'), (9, 18, 'ADE')]"
"Sabi da, manuka nu epekto nu Bedaquiline (as Fumarate).","[(29, 54, 'DRUG'), (9, 15, 'ADE')]"
Manyahe nagrereklamo na madinayaw an tibok pag inom nu Biperiden hydrochloride.,"[(55, 78, 'DRUG'), (24, 42, 'ADE')]"
"Dahil nu Powder for Solution for 
Infusion (IV), nagkapwa ako nu manuka.","[(9, 48, 'DRUG'), (66, 72, 'ADE')]"
An nangangatal ay epekto nu CISPLATIN.,"[(28, 37, 'DRUG'), (3, 14, 'ADE')]"
"Dahil nu Amino acids + Sorbitol, nagkapwa ako nu kulang an hangin.","[(9, 31, 'DRUG'), (49, 65, 'ADE')]"
Naramdaman ko an kulang an hangin matapos gamitin an Claritret Clarifying and Rejuvenating Toner.,"[(53, 96, 'DRUG'), (17, 33, 'ADE')]"
"Na-experiensya ko an nagnginingisi pagkatapos nu Human Papillomavirus Vaccine [Types 16 and 18] 
(Recombinant, adjuvanted, adsorbed).","[(49, 133, 'DRUG'), (21, 34, 'ADE')]"
"Manyahe nagrereklamo na nanamayan pag inom nu Cholera Vaccine (Inactivated, Oral).","[(46, 81, 'DRUG'), (24, 33, 'ADE')]"
Namayan ako nu manget ang ulu pagkatapos inom ko nu Salbutamol + Ipratropium.,"[(52, 76, 'DRUG'), (15, 29, 'ADE')]"
Na-experiensya ko an manget ang ulu pagkatapos nu Daclastavir Dihydrochloride.,"[(50, 77, 'DRUG'), (21, 35, 'ADE')]"
"Si nanay may namamaga katapos inom na nu Japanese Encephalitis Vaccine (Inactivated, Adsorbed).","[(41, 94, 'DRUG'), (13, 21, 'ADE')]"
An manlalabas ay epekto nu Carbocisteine.,"[(27, 40, 'DRUG'), (3, 13, 'ADE')]"
Namayan ako nu natuyu an ngiwat pagkatapos inom ko nu Aluminum Hydroxide + Magnesium Hydroxide.,"[(54, 94, 'DRUG'), (15, 31, 'ADE')]"
"Si nanay may madinayaw an kita katapos inom na nu Human Papillomavirus 9-Valent Vaccine (Recombinant, 
Adsorbed).","[(50, 113, 'DRUG'), (13, 30, 'ADE')]"
"Pagkatapos ko gamiten an Valsartan + Hydrochlorothiazide, nag-aramak nu madin maturog.","[(25, 56, 'DRUG'), (72, 85, 'ADE')]"
Na-experiensya ko an manlalabas pagkatapos nu Propanolol Hydrochloride.,"[(46, 70, 'DRUG'), (21, 31, 'ADE')]"
"Sabi da, may sepu nu epekto nu Dequalinium Chloride.","[(31, 51, 'DRUG'), (9, 17, 'ADE')]"
Na-experiensya ko an namamaga pagkatapos nu Ketamine hydrochloride.,"[(44, 66, 'DRUG'), (21, 29, 'ADE')]"
"Sabi da, may sukar nu epekto nu Clotrimazole + Betamethasone (as dipropionate) + 
Gentamicin (as sulfate).","[(32, 106, 'DRUG'), (9, 18, 'ADE')]"
Si nanay may natuyu an ngiwat katapos inom na nu EPIRUBICIN Hydrochloride.,"[(49, 73, 'DRUG'), (13, 29, 'ADE')]"
Naramdaman ko an madin maturog matapos gamitin an Calcium Citrate+ Calcitriol.,"[(50, 77, 'DRUG'), (17, 30, 'ADE')]"
Si nanay may madin maturog katapos inom na nu LOSARTAN POTASSIUM + HYDROCHLOROTHIAZIDE.,"[(46, 86, 'DRUG'), (13, 26, 'ADE')]"
"Nu matapos ko inom an Paracetamol + Phenylpropanolamine Hydrochloride+ Chlorphenamine Maleate, napa-madinayaw an tibok ako.","[(22, 93, 'DRUG'), (100, 118, 'ADE')]"
Namayan ako nu nangangatal pagkatapos inom ko nu Dicycloverine Hydrochloride.,"[(49, 76, 'DRUG'), (15, 26, 'ADE')]"
"Nu matapos ko inom an Tramadol hydrochloride, napa-nanamayan ako.","[(22, 44, 'DRUG'), (51, 60, 'ADE')]"
Namayan ako nu nagnginingisi pagkatapos inom ko nu Ethinyl Estradiol + Levonorgestrel.,"[(51, 85, 'DRUG'), (15, 28, 'ADE')]"
"Sabi da, napapanes nu epekto nu Thiamine Mononitrate (Vitamin B1) + Pyridoxine Hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12.","[(32, 135, 'DRUG'), (9, 18, 'ADE')]"
An nagnginingisi ay epekto nu Cyclosporine.,"[(30, 42, 'DRUG'), (3, 16, 'ADE')]"
An may sepu ay epekto nu Levocetirizine (as Didhydrochloride).,"[(25, 61, 'DRUG'), (3, 11, 'ADE')]"
"Nu matapos ko inom an Calcium Ascorbate + Zinc, napa-madin maturog ako.","[(22, 46, 'DRUG'), (53, 66, 'ADE')]"
"Dahil nu Imatinib (as mesilate), nagkapwa ako nu madin maturog.","[(9, 31, 'DRUG'), (49, 62, 'ADE')]"
Si nanay may manlalabas katapos inom na nu Glycine Max (L.) Merr. (Refined Soyabean Oil).,"[(43, 88, 'DRUG'), (13, 23, 'ADE')]"
"Pagkatapos ko gamiten an Multivitamins + Amino Acids (see reverse for 
formulation), nag-aramak nu manget an kalamnan.","[(25, 84, 'DRUG'), (100, 118, 'ADE')]"
"Nu matapos ko inom an CEFOXITIN (as sodium) + Dextrose, napa-nagnginingisi ako.","[(22, 54, 'DRUG'), (61, 74, 'ADE')]"
Manyahe nagrereklamo na manget ang ulu pag inom nu Ceftriaxone (as sodium.,"[(51, 73, 'DRUG'), (24, 38, 'ADE')]"
Naramdaman ko an madin maturog matapos gamitin an Multivitamins + Minerals + Korean Ginseng + Garlic Extract.,"[(50, 108, 'DRUG'), (17, 30, 'ADE')]"
"Dahil nu Hypertonic Lactate Solution, nagkapwa ako nu may sukar.","[(9, 36, 'DRUG'), (54, 63, 'ADE')]"
"Manyahe nagrereklamo na manget ang ulu pag inom nu Paracetamol + Phenylephrine Hydrochloride + 
Chlorphenamine Maleate.","[(51, 119, 'DRUG'), (24, 38, 'ADE')]"
"Manyahe nagrereklamo na nangangatal pag inom nu Guaifenesin Phenylpropanolamine Hydrochloride +
Chlorphenamine Maleate.","[(48, 119, 'DRUG'), (24, 35, 'ADE')]"
Si nanay may may sukar katapos inom na nu Prednisolone (As Sodium Phosphate).,"[(42, 76, 'DRUG'), (13, 22, 'ADE')]"
Si nanay may namamaga katapos inom na nu Methylphenidate hydrochloride.,"[(41, 70, 'DRUG'), (13, 21, 'ADE')]"
"Na-experiensya ko an nangangatal pagkatapos nu Xylometazoline Hydrochloride + Lysozyme 
Hydrochloride.","[(47, 101, 'DRUG'), (21, 32, 'ADE')]"
"Nu matapos ko inom an Dobutamine, napa-may sepu ako.","[(22, 32, 'DRUG'), (39, 47, 'ADE')]"
"Dahil nu Polatuzumab vedotin, nagkapwa ako nu madin maturog.","[(9, 28, 'DRUG'), (46, 59, 'ADE')]"
Namayan ako nu kulang an hangin pagkatapos inom ko nu Insulin Aspart.,"[(54, 68, 'DRUG'), (15, 31, 'ADE')]"
Si nanay may nangayakay katapos inom na nu Zopip.,"[(43, 48, 'DRUG'), (13, 23, 'ADE')]"
An kulang an hangin ay epekto nu Thiamine Mononitrate (Vitamin B1) + Pyridoxine (Vitamin B6) + Cyanocobalamin (Vitamin B12).,"[(33, 123, 'DRUG'), (3, 19, 'ADE')]"
Na-experiensya ko an nanamayan pagkatapos nu Cyproterone Acetate.,"[(45, 64, 'DRUG'), (21, 30, 'ADE')]"
Na-experiensya ko an madinayaw an kita pagkatapos nu Goserelin (as acetate).,"[(53, 75, 'DRUG'), (21, 38, 'ADE')]"
"Pagkatapos ko gamiten an Ampicillin (As Sodium) + Sulbactam(As Sodium), nag-aramak nu manget ang ulu.","[(25, 70, 'DRUG'), (86, 100, 'ADE')]"
"Pagkatapos ko gamiten an Tobramycin (as sulfate) + Dexamethasone sodium 
phosphate, nag-aramak nu nagnginingisi.","[(25, 82, 'DRUG'), (98, 111, 'ADE')]"
Si nanay may madilim magdiges katapos inom na nu Itopride Hydrochloride.,"[(49, 71, 'DRUG'), (13, 29, 'ADE')]"
Manyahe nagrereklamo na kulang an hangin pag inom nu Betahistine Dihydochloride.,"[(53, 79, 'DRUG'), (24, 40, 'ADE')]"
"Pagkatapos ko gamiten an Metformin Hydrochloride+ Pioglitazone ( as Hydrochloride ) + Glimepiride, nag-aramak nu nagnginingisi.","[(25, 97, 'DRUG'), (113, 126, 'ADE')]"
"Dahil nu Latanoprost, nagkapwa ako nu madin maturog.","[(9, 20, 'DRUG'), (38, 51, 'ADE')]"
"Nu matapos ko inom an Dolutegravir (as sodium), napa-nagnginingisi ako.","[(22, 46, 'DRUG'), (53, 66, 'ADE')]"
"Nu matapos ko inom an Dexamethasone Phosphate(As Sodium), napa-nangayakay ako.","[(22, 56, 'DRUG'), (63, 73, 'ADE')]"
Si nanay may natuyu an ngiwat katapos inom na nu d1-Alpha Tocopheryl Acetate (Vitamin E).,"[(49, 88, 'DRUG'), (13, 29, 'ADE')]"
Namayan ako nu natuyu an ngiwat pagkatapos inom ko nu Salbutamol (as Sulfate) + Guaifenesin.,"[(54, 91, 'DRUG'), (15, 31, 'ADE')]"
Si nanay may manlalabas katapos inom na nu Chlorpromazine ( as hydrochloride ).,"[(43, 78, 'DRUG'), (13, 23, 'ADE')]"
"Pagkatapos ko gamiten an Zinc (as sulfate monohydrate), nag-aramak nu madin maturog.","[(25, 54, 'DRUG'), (70, 83, 'ADE')]"
"Dahil nu Guaifenesin + Sodium Citrate, nagkapwa ako nu manget an kalamnan.","[(9, 37, 'DRUG'), (55, 73, 'ADE')]"
Manyahe nagrereklamo na may katikati pag inom nu Polymyxin B Sulfate + Neomycin Sulfate + Dexamethasone(as Sodium Phosphate).,"[(49, 124, 'DRUG'), (24, 36, 'ADE')]"
Naramdaman ko an madinayaw an tibok matapos gamitin an Rivastigmine.,"[(55, 67, 'DRUG'), (17, 35, 'ADE')]"
Namayan ako nu may sepu pagkatapos inom ko nu Paracetamol +Phenylephrine HCl + Chlorphenamine Maleate.,"[(46, 101, 'DRUG'), (15, 23, 'ADE')]"
"Sabi da, madinayaw an tibok nu epekto nu Menthol + Camphor + Methyl Salicylate.","[(41, 78, 'DRUG'), (9, 27, 'ADE')]"
"Pagkatapos ko gamiten an Cefotaxime Sodium, nag-aramak nu madinayaw an kita.","[(25, 42, 'DRUG'), (58, 75, 'ADE')]"
Na-experiensya ko an manget ang ulu pagkatapos nu Iron + Zinc + Folic Acid.,"[(50, 74, 'DRUG'), (21, 35, 'ADE')]"
Namayan ako nu may sepu pagkatapos inom ko nu Multivitamins With Lysine.,"[(46, 71, 'DRUG'), (15, 23, 'ADE')]"
Naramdaman ko an manuka matapos gamitin an Isoxsuprine hydrochloride.,"[(43, 68, 'DRUG'), (17, 23, 'ADE')]"
Manyahe nagrereklamo na may sukar pag inom nu Trimetazidine (as dihydrochloride).,"[(46, 80, 'DRUG'), (24, 33, 'ADE')]"
Naramdaman ko an may sukar matapos gamitin an Valsartan + Amlodipine (as besylate).,"[(46, 82, 'DRUG'), (17, 26, 'ADE')]"
Si nanay may madilim magdiges katapos inom na nu Paracetamol + Phenylephrine hydrochloride + Chlorphenamine maleate.,"[(49, 115, 'DRUG'), (13, 29, 'ADE')]"
"Pagkatapos ko gamiten an Ciprofloxacin (as hydrochlride), nag-aramak nu madilim magdiges.","[(25, 56, 'DRUG'), (72, 88, 'ADE')]"
"Nu matapos ko inom an Methocarbamol + Paracetamol, napa-madinayaw an kita ako.","[(22, 49, 'DRUG'), (56, 73, 'ADE')]"
Na-experiensya ko an madilim magdiges pagkatapos nu Acetylcysteine.,"[(52, 66, 'DRUG'), (21, 37, 'ADE')]"
Naramdaman ko an may sepu matapos gamitin an Propacetamol Hydrochloride.,"[(45, 71, 'DRUG'), (17, 25, 'ADE')]"
Manyahe nagrereklamo na nanamayan pag inom nu Tamsulosin Hydrochloride.,"[(46, 70, 'DRUG'), (24, 33, 'ADE')]"
Si nanay may manget ang ulu katapos inom na nu Benzydamine (as Hydrochloride).,"[(47, 77, 'DRUG'), (13, 27, 'ADE')]"
An napapanes ay epekto nu Mometasone furoate.,"[(26, 44, 'DRUG'), (3, 12, 'ADE')]"
Namayan ako nu namamaga pagkatapos inom ko nu Irbesartan + Amlodipine (As Besilate).,"[(46, 83, 'DRUG'), (15, 23, 'ADE')]"
"Dahil nu Hydroxyethyl Starch 130/0.4+ Sodium Chloride, nagkapwa ako nu manlalabas.","[(9, 53, 'DRUG'), (71, 81, 'ADE')]"
"Sabi da, madinayaw an tibok nu epekto nu Thiamine Hydrochloride + Pyridoxine Hydrochloride + Cyanocobalamin.","[(41, 107, 'DRUG'), (9, 27, 'ADE')]"
"Sabi da, madinayaw an tibok nu epekto nu Tranexamic acid.","[(41, 56, 'DRUG'), (9, 27, 'ADE')]"
"Nu matapos ko inom an Omalizumab, napa-may sepu ako.","[(22, 32, 'DRUG'), (39, 47, 'ADE')]"
"Pagkatapos ko gamiten an Ascorbic Acid-Zinc, nag-aramak nu may sepu.","[(25, 43, 'DRUG'), (59, 67, 'ADE')]"
Manyahe nagrereklamo na madilim magdiges pag inom nu Efavirenz + Lamivudine + Tenofovir.,"[(53, 87, 'DRUG'), (24, 40, 'ADE')]"
Si nanay may may sepu katapos inom na nu Levothyroxine sodium.,"[(41, 61, 'DRUG'), (13, 21, 'ADE')]"
"Dahil nu Cholecalciferol (Vit. D3), nagkapwa ako nu namamaga.","[(9, 34, 'DRUG'), (52, 60, 'ADE')]"
Si nanay may natuyu an ngiwat katapos inom na nu Hydroxyethyl Starch 130/0.4 + Sodium Chloride.,"[(49, 94, 'DRUG'), (13, 29, 'ADE')]"
Naramdaman ko an napapanes matapos gamitin an Ferrous Fumarate + Riboflavin (Vitamin B2) + Cyanocobalamin (Vitamin B12) + Folic Acid.,"[(46, 132, 'DRUG'), (17, 26, 'ADE')]"
"Nu matapos ko inom an CEFTAZIDIME, napa-natuyu an ngiwat ako.","[(22, 33, 'DRUG'), (40, 56, 'ADE')]"
Namayan ako nu manget an kalamnan pagkatapos inom ko nu Efavirenz.,"[(56, 65, 'DRUG'), (15, 33, 'ADE')]"
Na-experiensya ko an napapanes pagkatapos nu Vancomycin (as hydrochloride).,"[(45, 74, 'DRUG'), (21, 30, 'ADE')]"
"Pagkatapos ko gamiten an Diclofenac (as sodium), nag-aramak nu natuyu an ngiwat.","[(25, 47, 'DRUG'), (63, 79, 'ADE')]"
"Pagkatapos ko gamiten an Caspofungin (as Acetate), nag-aramak nu nagnginingisi.","[(25, 49, 'DRUG'), (65, 78, 'ADE')]"
Naramdaman ko an madinayaw an tibok matapos gamitin an Aluminum Hydroxide+ Magnesium Hydroxide.,"[(55, 94, 'DRUG'), (17, 35, 'ADE')]"
Manyahe nagrereklamo na madinayaw an tibok pag inom nu Tetrahydrozoline HCl.,"[(55, 75, 'DRUG'), (24, 42, 'ADE')]"
"Sabi da, nangangatal nu epekto nu Lipids with Omega-3.","[(34, 53, 'DRUG'), (9, 20, 'ADE')]"
Na-experiensya ko an nagnginingisi pagkatapos nu LORATADINE.,"[(49, 59, 'DRUG'), (21, 34, 'ADE')]"
Manyahe nagrereklamo na nanamayan pag inom nu Oseltamivir (As Phosphate).,"[(46, 72, 'DRUG'), (24, 33, 'ADE')]"
Si nanay may may sukar katapos inom na nu SENNA (Cassia acutifolia) + GLYCYRRHIZA (Glycyrrhiza glabra) + RHUBARB (Rheum rhabarbarum) + CARAWAY (Carum carvi) + SODIUM BICARBONATE + COCHINEAL (Dactylopius coccus) + CAMPHOR + BENZOIC ACID.,"[(42, 235, 'DRUG'), (13, 22, 'ADE')]"
Namayan ako nu may sepu pagkatapos inom ko nu Sugammadex.,"[(46, 56, 'DRUG'), (15, 23, 'ADE')]"
Manyahe nagrereklamo na may sukar pag inom nu Multivitamins+Chlorella +Taurine+Lysine.,"[(46, 85, 'DRUG'), (24, 33, 'ADE')]"
"Nu matapos ko inom an Sitagliptin (as phosphate monohydrate) + Metformin 
hydrochloride, napa-madinayaw an kita ako.","[(22, 88, 'DRUG'), (95, 112, 'ADE')]"
Si nanay may manget an kalamnan katapos inom na nu Esflurbiprofen.,"[(51, 65, 'DRUG'), (13, 31, 'ADE')]"
Naramdaman ko an may sukar matapos gamitin an Ketorolac Trometamol.,"[(46, 66, 'DRUG'), (17, 26, 'ADE')]"
"Nu matapos ko inom an Levocetirizine (as Hydrochloride), napa-may sukar ako.","[(22, 55, 'DRUG'), (62, 71, 'ADE')]"
Manyahe nagrereklamo na kulang an hangin pag inom nu Clopidogrel(As Bisulfate).,"[(53, 78, 'DRUG'), (24, 40, 'ADE')]"
An madinayaw an kita ay epekto nu Salbutamol (as Sulfate).,"[(34, 57, 'DRUG'), (3, 20, 'ADE')]"
Naramdaman ko an madinayaw an tibok matapos gamitin an Vancomycin (as Hydrochloride).,"[(55, 84, 'DRUG'), (17, 35, 'ADE')]"
"Sabi da, manlalabas nu epekto nu Clindamycin Phosphate.","[(33, 54, 'DRUG'), (9, 19, 'ADE')]"
"Dahil nu Ketorolac Tromethamine, nagkapwa ako nu kulang an hangin.","[(9, 31, 'DRUG'), (49, 65, 'ADE')]"
"Nu matapos ko inom an Mutivitamins + Zinc, napa-namamaga ako.","[(22, 41, 'DRUG'), (48, 56, 'ADE')]"
"Sabi da, natuyu an ngiwat nu epekto nu MEMANTINE HYDROCHLORIDE.","[(39, 62, 'DRUG'), (9, 25, 'ADE')]"
Si nanay may madinayaw an tibok katapos inom na nu Felodipine.,"[(51, 61, 'DRUG'), (13, 31, 'ADE')]"
"Nu matapos ko inom an TACROLIMUS, napa-madilim magdiges ako.","[(22, 32, 'DRUG'), (39, 55, 'ADE')]"
Si nanay may nangangatal katapos inom na nu Peritoneal Dialysis Solution with 4.25% Dextrose.,"[(44, 92, 'DRUG'), (13, 24, 'ADE')]"
Manyahe nagrereklamo na nangangatal pag inom nu Warfarin Sodium.,"[(48, 63, 'DRUG'), (24, 35, 'ADE')]"
Namayan ako nu kulang an hangin pagkatapos inom ko nu Peritoneal Dialysis Solution with 1.5 Dextrose.,"[(54, 100, 'DRUG'), (15, 31, 'ADE')]"
Naramdaman ko an nagnginingisi matapos gamitin an Sodium Chloride..,"[(50, 66, 'DRUG'), (17, 30, 'ADE')]"
"Dahil nu Eucalyptus Oil + Camphor, nagkapwa ako nu manlalabas.","[(9, 33, 'DRUG'), (51, 61, 'ADE')]"
Manyahe nagrereklamo na may sepu pag inom nu Benzocaine / Boric Acid / Eucalyptus.,"[(45, 81, 'DRUG'), (24, 32, 'ADE')]"
"Sabi da, nangangatal nu epekto nu Betamethasone ( as dipropionate).","[(34, 66, 'DRUG'), (9, 20, 'ADE')]"
Manyahe nagrereklamo na madin maturog pag inom nu Zoldac 0.5.,"[(50, 60, 'DRUG'), (24, 37, 'ADE')]"
Manyahe nagrereklamo na manget an kalamnan pag inom nu Dexamethasone + Neomycin (as sulfate) + Polymyxin-B-Sulfate.,"[(55, 114, 'DRUG'), (24, 42, 'ADE')]"
Namayan ako nu kulang an hangin pagkatapos inom ko nu Multivitamins + Iron + Zinc.,"[(54, 81, 'DRUG'), (15, 31, 'ADE')]"
An namamaga ay epekto nu ASCORBIC ACID + ZINC.,"[(25, 45, 'DRUG'), (3, 11, 'ADE')]"
"Pagkatapos ko gamiten an Nitrofurazone, nag-aramak nu nagnginingisi.","[(25, 38, 'DRUG'), (54, 67, 'ADE')]"
Si nanay may manget an kalamnan katapos inom na nu Paracetamol + Phenylpropanolamine Hydrochloride + Chlorphenamine Maleate.,"[(51, 123, 'DRUG'), (13, 31, 'ADE')]"
Namayan ako nu nangangatal pagkatapos inom ko nu Glycyrrhizic Acid + Glycine + L-Cysteine Hydrochloride.,"[(49, 103, 'DRUG'), (15, 26, 'ADE')]"
Namayan ako nu nagnginingisi pagkatapos inom ko nu Carboxymethylcellulose (As Sodium).,"[(51, 85, 'DRUG'), (15, 28, 'ADE')]"
Si nanay may kulang an hangin katapos inom na nu Valganciclovir (as hydrochloride).,"[(49, 82, 'DRUG'), (13, 29, 'ADE')]"
Na-experiensya ko an namamaga pagkatapos nu Iodine (As Iohexol).,"[(44, 63, 'DRUG'), (21, 29, 'ADE')]"
"Nu matapos ko inom an Oxacillin (as Sodium), napa-may sukar ako.","[(22, 43, 'DRUG'), (50, 59, 'ADE')]"
An kulang an hangin ay epekto nu Pantoprazole.,"[(33, 45, 'DRUG'), (3, 19, 'ADE')]"
Si nanay may may sukar katapos inom na nu Cefadroxil (as Monohydrate).,"[(42, 69, 'DRUG'), (13, 22, 'ADE')]"
"Sabi da, nanamayan nu epekto nu Enalapril (As maleate).","[(32, 54, 'DRUG'), (9, 18, 'ADE')]"
Si nanay may nanamayan katapos inom na nu Olmesartan medoxomil + Hydrochlorothiazide.,"[(42, 84, 'DRUG'), (13, 22, 'ADE')]"
Manyahe nagrereklamo na kulang an hangin pag inom nu Fluticasone Furoate.,"[(53, 72, 'DRUG'), (24, 40, 'ADE')]"
An manget ang ulu ay epekto nu Amsoclar DS.,"[(31, 42, 'DRUG'), (3, 17, 'ADE')]"
"Nu matapos ko inom an Povidone Iodine, napa-nagnginingisi ako.","[(22, 37, 'DRUG'), (44, 57, 'ADE')]"
An nangangatal ay epekto nu Cyclopentolate Hydrochloride.,"[(28, 56, 'DRUG'), (3, 14, 'ADE')]"
Naramdaman ko an manlalabas matapos gamitin an Dextromethorphan (as Hydrobromide).,"[(47, 81, 'DRUG'), (17, 27, 'ADE')]"
"Pagkatapos ko gamiten an Calcium Carbonate + Cholecalciferol (Vit. D3), nag-aramak nu madilim magdiges.","[(25, 70, 'DRUG'), (86, 102, 'ADE')]"
Na-experiensya ko an nagnginingisi pagkatapos nu Ascorbic Acid + Zinc (as Zinc Ascorbate).,"[(49, 89, 'DRUG'), (21, 34, 'ADE')]"
