text,entities
"Dahil sa Thiamine Mononitrate (Vit. B1) + Pyridoxine Hydrochloride (Vit. B6) + Cyanocobalamin (Vit. B12), ako ay nakaramdam ng nagkapantal.","[(9, 104, 'DRUG'), (127, 138, 'ADE')]"
"Si nanay ay nakaranas ng nasusuka pagkatapos uminom ng Menthol + Glycyrrhiza glabra (Liquorice) Root + 
Zingiber officinale (Ginger) Rhizome + Phyllantus 
emblica (Indian Gooseberry) Fruit.","[(55, 190, 'DRUG'), (25, 33, 'ADE')]"
"Simula nang ininom ko ang Salbutamol (as sulfate) + Ipratropium (as bromide), palagi akong nagsuka.","[(26, 76, 'DRUG'), (91, 98, 'ADE')]"
"Pagkatapos uminom ng Alpha Lipoic Acid + Benfotiamine + Pyridoxine Hydrochloride + 
Inositol + Lutein + Folic Acid + Zeaxanthin + Methylcobalamin, ako'y naging nasusuka.","[(21, 145, 'DRUG'), (160, 168, 'ADE')]"
Naranasan ko ang hindi makadumi pagkatapos kong inumin ang Sodium Chloride + Potassium Chloride + Calcium Lactate Pentahydrate.,"[(59, 126, 'DRUG'), (17, 31, 'ADE')]"
Naranasan ko ang sumakit ang ulo pagkatapos kong inumin ang : Atorvastatin (as calcium trihydrate).,"[(60, 98, 'DRUG'), (17, 32, 'ADE')]"
Marami ang nagsabing kinabahan ang epekto ng Pioglitazone (As Hydrochloride) + Glimepiride.,"[(45, 90, 'DRUG'), (21, 30, 'ADE')]"
"Pagkatapos uminom ng Piperacillin (as Sodium) + Tazobactam (as Sodium), ako'y naging nanghina.","[(21, 70, 'DRUG'), (85, 93, 'ADE')]"
"Pagkatapos uminom ng Heparin Sodium, ako'y naging nilagnat.","[(21, 35, 'DRUG'), (50, 58, 'ADE')]"
"Dahil sa Zinc Sulfate, ako ay nakaramdam ng hindi makatulog.","[(9, 21, 'DRUG'), (44, 59, 'ADE')]"
Marami ang nagsabing nahilo ang epekto ng Ampicillin(as sodium)+Sulbactam(as sodium).,"[(42, 84, 'DRUG'), (21, 27, 'ADE')]"
Ang sumakit ang kalamnan ay isang epekto ng Diphenhydramine hydrochloride. sabi ng doktor.,"[(44, 74, 'DRUG'), (4, 24, 'ADE')]"
nanginginig ang naramdaman ko matapos ang Pemetrexed (as disodium).,"[(42, 66, 'DRUG'), (0, 11, 'ADE')]"
Nagka-nahirapang huminga ako matapos gamitin ang Levodopa + Carbidopa + Entacapone.,"[(49, 82, 'DRUG'), (6, 24, 'ADE')]"
"Simula nang ininom ko ang Tetanus Toxoid (Adsorbed), palagi akong natuyo ang bibig.","[(26, 51, 'DRUG'), (66, 82, 'ADE')]"
"Pagkatapos uminom ng Dextromethorphan HBr + Phenylpropanolamine HCl + Chlorpheniramine maleate + Sodium citrate, ako'y naging kinabahan.","[(21, 111, 'DRUG'), (126, 135, 'ADE')]"
Naranasan ko ang nabalisa pagkatapos kong inumin ang Prednisolone (As Sodium Phosphate).,"[(53, 87, 'DRUG'), (17, 25, 'ADE')]"
"Pagkatapos uminom ng Peritoneal Dialysis Solution (Lactate-G 4.25%), ako'y naging nabalisa.","[(21, 67, 'DRUG'), (82, 90, 'ADE')]"
Si nanay ay nakaranas ng sumakit ang ulo pagkatapos uminom ng Alglucosidase alfa.,"[(62, 80, 'DRUG'), (25, 40, 'ADE')]"
Naranasan ko ang nagsuka pagkatapos kong inumin ang Methylergometrine maleate.,"[(52, 77, 'DRUG'), (17, 24, 'ADE')]"
Ang sumakit ang kalamnan ay isang epekto ng Lutein + Zeaxanthin sabi ng doktor.,"[(44, 63, 'DRUG'), (4, 24, 'ADE')]"
Si nanay ay nakaranas ng nilagnat pagkatapos uminom ng Isoxsuprine hydrochloride..,"[(55, 81, 'DRUG'), (25, 33, 'ADE')]"
"namaga ang naramdaman ko matapos ang Aluminum Hydroxide + Magnesium Hydroxide + 
Simethicone.","[(37, 92, 'DRUG'), (0, 6, 'ADE')]"
"Pagkatapos uminom ng Menthol + Camphor + Borneol + Eucalyptus Oil, ako'y naging nasusuka.","[(21, 65, 'DRUG'), (80, 88, 'ADE')]"
natuyo ang bibig ang naramdaman ko matapos ang Carnitine Orotate + Liver Extract Antitoxic Fraction + Riboflavin (Vitamin B2) + Adenine hydrochloride (Vitamin B4) + Pyridoxine hydrochloride (Vitamin B6) + Cyanocobalamin (Vitamin B12).,"[(47, 233, 'DRUG'), (0, 16, 'ADE')]"
"Pagkatapos uminom ng Miconazole Nitrate, ako'y naging nanghina.","[(21, 39, 'DRUG'), (54, 62, 'ADE')]"
Si nanay ay nakaranas ng nagsuka pagkatapos uminom ng Crizotinib.,"[(54, 64, 'DRUG'), (25, 32, 'ADE')]"
Nagka-hindi makadumi ako matapos gamitin ang Tacrolimus Monohydrate.,"[(45, 67, 'DRUG'), (6, 20, 'ADE')]"
"Ang nilamig ay isang epekto ng Lidocaine Hydrochloride +
Epinephrine (As Bitartrate), sabi ng doktor.","[(31, 85, 'DRUG'), (4, 11, 'ADE')]"
"malabo ang paningin ang naramdaman ko matapos ang Levocetirizine dihydrochloride + Montelukast (as 
sodium).","[(50, 108, 'DRUG'), (0, 19, 'ADE')]"
Marami ang nagsabing nilamig ang epekto ng Vitamin Bcomplex + Iron + Folic Acid.,"[(43, 79, 'DRUG'), (21, 28, 'ADE')]"
"Simula nang ininom ko ang Buclizine Hydrochloride + Multivitamins + Minerals, palagi akong malabo ang paningin.","[(26, 76, 'DRUG'), (91, 110, 'ADE')]"
"Dahil sa Ursodeoxycholic Acid + Thiamine Mononitrate + Riboflavin, ako ay nakaramdam ng hindi makatulog.","[(9, 65, 'DRUG'), (88, 103, 'ADE')]"
"Simula nang ininom ko ang Degarelix, palagi akong nagsuka.","[(26, 35, 'DRUG'), (50, 57, 'ADE')]"
Nakaramdam ako ng kinabahan matapos uminom ng Bepotastine besilate.,"[(46, 66, 'DRUG'), (18, 27, 'ADE')]"
Ang nagsuka ay isang epekto ng Multivitamins + Mineral + Buclizine sabi ng doktor.,"[(31, 66, 'DRUG'), (4, 11, 'ADE')]"
Si nanay ay nakaranas ng nagsuka pagkatapos uminom ng Ascorbic Acid + Rutoside.,"[(54, 78, 'DRUG'), (25, 32, 'ADE')]"
Nakaramdam ako ng malabo ang paningin matapos uminom ng Cabotegravir.,"[(56, 68, 'DRUG'), (18, 37, 'ADE')]"
Nagka-hindi makadumi ako matapos gamitin ang Ascorbic Acid + Bioflavonoids.,"[(45, 74, 'DRUG'), (6, 20, 'ADE')]"
Nakaramdam ako ng kinabahan matapos uminom ng Enalapril (as Maleate).,"[(46, 68, 'DRUG'), (18, 27, 'ADE')]"
Si nanay ay nakaranas ng hindi makadumi pagkatapos uminom ng Multivitamins+Dextrose.,"[(61, 83, 'DRUG'), (25, 39, 'ADE')]"
"Pagkatapos uminom ng ATORVASTATIN (AS CALCIUM), ako'y naging malabo ang paningin.","[(21, 46, 'DRUG'), (61, 80, 'ADE')]"
Marami ang nagsabing nahirapang huminga ang epekto ng Prednisolone (As Acetate).,"[(54, 79, 'DRUG'), (21, 39, 'ADE')]"
Nagka-nasusuka ako matapos gamitin ang Paracetamol 250 Mg/5 Ml Suspension.,"[(39, 73, 'DRUG'), (6, 14, 'ADE')]"
"Simula nang ininom ko ang Amino Acids (see formulation on reverse side), palagi akong hindi makatulog.","[(26, 71, 'DRUG'), (86, 101, 'ADE')]"
Ang nilamig ay isang epekto ng Dabigatran etexilate (as mesylate) sabi ng doktor.,"[(31, 65, 'DRUG'), (4, 11, 'ADE')]"
Nakaramdam ako ng nanginginig matapos uminom ng Isotretinoin.,"[(48, 60, 'DRUG'), (18, 29, 'ADE')]"
nanginginig ang naramdaman ko matapos ang Cassia angustifolia Vahl (Senna Leaves).,"[(42, 81, 'DRUG'), (0, 11, 'ADE')]"
"Pagkatapos uminom ng Inosiplex, ako'y naging hindi makadumi.","[(21, 30, 'DRUG'), (45, 59, 'ADE')]"
nagkapantal ang naramdaman ko matapos ang Ascorbic Acid + Zinc + Cholecalciferol (Vit. D3).,"[(42, 90, 'DRUG'), (0, 11, 'ADE')]"
Nagka-nilagnat ako matapos gamitin ang Darifenacin (as Hydrobromide).,"[(39, 68, 'DRUG'), (6, 14, 'ADE')]"
"Ang nahirapang huminga ay isang epekto ng Sitagliptin (as phosphate monohydrate) + 
Metformin Hydrochloride sabi ng doktor.","[(42, 108, 'DRUG'), (4, 22, 'ADE')]"
Si nanay ay nakaranas ng nasusuka pagkatapos uminom ng Dabigatran Etexilate (as mesilate).,"[(55, 89, 'DRUG'), (25, 33, 'ADE')]"
Naranasan ko ang nagsuka pagkatapos kong inumin ang Human Albumin.,"[(52, 65, 'DRUG'), (17, 24, 'ADE')]"
Si nanay ay nakaranas ng sumakit ang kalamnan pagkatapos uminom ng Guselkumab.,"[(67, 77, 'DRUG'), (25, 45, 'ADE')]"
"Simula nang ininom ko ang Metformin hydrochloride, palagi akong nagkapantal.","[(26, 49, 'DRUG'), (64, 75, 'ADE')]"
"Nagka-nanginginig ako matapos gamitin ang Paracetamol + Thiamine Hydrochloride (Vitamin B1) + 
Pyridoxine Hydrochloride 
Cyanocobalamin (Vitamin B12).","[(42, 149, 'DRUG'), (6, 17, 'ADE')]"
"Simula nang ininom ko ang Montelukast(as sodium) + Levocetirizine hydrochloride, palagi akong hindi makadumi.","[(26, 79, 'DRUG'), (94, 108, 'ADE')]"
Naranasan ko ang hindi makadumi pagkatapos kong inumin ang METFORMIN (AS HYDROCHLORIDE).,"[(59, 87, 'DRUG'), (17, 31, 'ADE')]"
"Si nanay ay nakaranas ng sumakit ang ulo pagkatapos uminom ng Meningococcal Group A, C, W-135 And Y Conjugate.","[(62, 109, 'DRUG'), (25, 40, 'ADE')]"
"Simula nang ininom ko ang Piperacillin+ Tazobactam, palagi akong hindi makatulog.","[(26, 50, 'DRUG'), (65, 80, 'ADE')]"
Ang nagtatae ay isang epekto ng Trimetazidine (as hydrochloride) sabi ng doktor.,"[(32, 64, 'DRUG'), (4, 12, 'ADE')]"
Naranasan ko ang nanginginig pagkatapos kong inumin ang Vitamin B Complex + Ferrous Sulfate + L-Lysine Appetason.,"[(56, 112, 'DRUG'), (17, 28, 'ADE')]"
"Pagkatapos uminom ng Thiamine Mononitrate (Vitamin B1) + Pyridoxine Hydrochloride (Vitamin B6) + Cyanocobalamin 
(Vitamin B12), ako'y naging sumakit ang kalamnan.","[(21, 127, 'DRUG'), (142, 162, 'ADE')]"
Marami ang nagsabing sumakit ang kalamnan ang epekto ng Dicycloverine (as Hydrochloride).,"[(56, 88, 'DRUG'), (21, 41, 'ADE')]"
Nagka-hindi makadumi ako matapos gamitin ang Clindamycin Hydrochloride.,"[(45, 70, 'DRUG'), (6, 20, 'ADE')]"
Ang nilamig ay isang epekto ng Escitalopram ( as oxalate ) sabi ng doktor.,"[(31, 58, 'DRUG'), (4, 11, 'ADE')]"
Ang nilagnat ay isang epekto ng Nimesulide sabi ng doktor.,"[(32, 42, 'DRUG'), (4, 12, 'ADE')]"
"Marami ang nagsabing nanghina ang epekto ng Buclizine Hc1 25 Mg; Pyridoxine Hc1 5 Mg; Iron, Elemental
(As Ferrous Fumarate; 76 Mg) 25 Mg;
: Thiamine Mononitrate 10 Mg; Cyanocobalamin 10 Mc.","[(44, 188, 'DRUG'), (21, 29, 'ADE')]"
"Simula nang ininom ko ang Quinine Sulfate, palagi akong nilamig.","[(26, 41, 'DRUG'), (56, 63, 'ADE')]"
"Dahil sa Isoxsuprine hydrochloride., ako ay nakaramdam ng nanghina.","[(9, 35, 'DRUG'), (58, 66, 'ADE')]"
Si nanay ay nakaranas ng nabalisa pagkatapos uminom ng Cefotaxime As Sodium.,"[(55, 75, 'DRUG'), (25, 33, 'ADE')]"
Marami ang nagsabing kinabahan ang epekto ng Pantoprazole (as Sodium).,"[(45, 69, 'DRUG'), (21, 30, 'ADE')]"
"Dahil sa Perindopril Arginine, ako ay nakaramdam ng kinabahan.","[(9, 29, 'DRUG'), (52, 61, 'ADE')]"
"Nakaramdam ako ng namaga matapos uminom ng Powder for Solution for 
Infusion (IV).","[(43, 82, 'DRUG'), (18, 24, 'ADE')]"
"Dahil sa Bptrol, ako ay nakaramdam ng nahilo.","[(9, 15, 'DRUG'), (38, 44, 'ADE')]"
"Simula nang ininom ko ang Dequalinium Chloride, palagi akong nilamig.","[(26, 46, 'DRUG'), (61, 68, 'ADE')]"
Nagka-nilamig ako matapos gamitin ang Megestrol Acetate.,"[(38, 55, 'DRUG'), (6, 13, 'ADE')]"
Nakaramdam ako ng nilamig matapos uminom ng Atogepant.,"[(44, 53, 'DRUG'), (18, 25, 'ADE')]"
Nagka-natuyo ang bibig ako matapos gamitin ang Xuric 80.,"[(47, 55, 'DRUG'), (6, 22, 'ADE')]"
"Pagkatapos uminom ng Tiotropium (as bromide, monohydrate), ako'y naging kinabahan.","[(21, 57, 'DRUG'), (72, 81, 'ADE')]"
Naranasan ko ang kinabahan pagkatapos kong inumin ang Salbutamol (As Sulfate) + Ipratropium (As Bromide).,"[(54, 104, 'DRUG'), (17, 26, 'ADE')]"
"Dahil sa Erythromycin (as ethylsuccinate), ako ay nakaramdam ng malabo ang paningin.","[(9, 41, 'DRUG'), (64, 83, 'ADE')]"
"Simula nang ininom ko ang Quetiapine(As Fumarate), palagi akong nasusuka.","[(26, 49, 'DRUG'), (64, 72, 'ADE')]"
Nakaramdam ako ng kinabahan matapos uminom ng Isoflurane.,"[(46, 56, 'DRUG'), (18, 27, 'ADE')]"
Naranasan ko ang nasusuka pagkatapos kong inumin ang Ceftizoxime (as sodium).,"[(53, 76, 'DRUG'), (17, 25, 'ADE')]"
"Dahil sa Phenylephrine HC1 + Chlorphenamine Maleate + Paracetamol, ako ay nakaramdam ng hindi makatulog.","[(9, 65, 'DRUG'), (88, 103, 'ADE')]"
"Simula nang ininom ko ang Oxycodone Hydrochloride, palagi akong nilamig.","[(26, 49, 'DRUG'), (64, 71, 'ADE')]"
"Dahil sa Iron (As Ferric Hydroxidesucrose Complex) 20Mg/Ml (100Mg/5Ml)Solution For Injection (Iv), ako ay nakaramdam ng malabo ang paningin.","[(9, 97, 'DRUG'), (120, 139, 'ADE')]"
Ang sumakit ang ulo ay isang epekto ng CARVEDILOL sabi ng doktor.,"[(39, 49, 'DRUG'), (4, 19, 'ADE')]"
Nagka-nagsuka ako matapos gamitin ang Multivitamins + Lysine (see reverse).,"[(38, 74, 'DRUG'), (6, 13, 'ADE')]"
"Simula nang ininom ko ang Cephradine, palagi akong sumakit ang kalamnan.","[(26, 36, 'DRUG'), (51, 71, 'ADE')]"
"Simula nang ininom ko ang Cefuroxime (As Axetil), palagi akong nagtatae.","[(26, 48, 'DRUG'), (63, 71, 'ADE')]"
"Dahil sa Balanced Multiple Maintenance Solution/5% Dextrose, ako ay nakaramdam ng sumakit ang kalamnan.","[(9, 59, 'DRUG'), (82, 102, 'ADE')]"
nahilo ang naramdaman ko matapos ang Vildagliptin.,"[(37, 49, 'DRUG'), (0, 6, 'ADE')]"
nahilo ang naramdaman ko matapos ang Benzydamine Hydrochloride.,"[(37, 62, 'DRUG'), (0, 6, 'ADE')]"
"Nakaramdam ako ng nilamig matapos uminom ng Multivitamins + Minerals + Chorella Growth Factor
(CGF).","[(44, 100, 'DRUG'), (18, 25, 'ADE')]"
hindi makadumi ang naramdaman ko matapos ang Cholecalciferol D-3 (Vit.D).,"[(45, 72, 'DRUG'), (0, 14, 'ADE')]"
"Ang nanginginig ay isang epekto ng Paracetamol + Guaifenesin + Phenylpropanolamine 
(as hydrochloride) + Dextromethorphan hydrobromide + Chlorpheniramine maleate sabi ng doktor.","[(35, 162, 'DRUG'), (4, 15, 'ADE')]"
Ang nanginginig ay isang epekto ng Cefuroxin (as axetil) sabi ng doktor.,"[(35, 56, 'DRUG'), (4, 15, 'ADE')]"
Marami ang nagsabing nabalisa ang epekto ng Atracurium Besilate.,"[(44, 63, 'DRUG'), (21, 29, 'ADE')]"
Nagka-natuyo ang bibig ako matapos gamitin ang Calfactant.,"[(47, 57, 'DRUG'), (6, 22, 'ADE')]"
"Pagkatapos uminom ng Tafenoquine (as Succinate), ako'y naging malabo ang paningin.","[(21, 47, 'DRUG'), (62, 81, 'ADE')]"
Si nanay ay nakaranas ng nilagnat pagkatapos uminom ng Peritoneal Dialysis Solution With 2.3% Dextrose.,"[(55, 102, 'DRUG'), (25, 33, 'ADE')]"
Nagka-nasusuka ako matapos gamitin ang Anagrelide (as hydrochloride).,"[(39, 68, 'DRUG'), (6, 14, 'ADE')]"
Naranasan ko ang namaga pagkatapos kong inumin ang Parecoxib (As sodium).,"[(51, 72, 'DRUG'), (17, 23, 'ADE')]"
Nagka-hindi makadumi ako matapos gamitin ang Neomycin (as Sulfate) + Polymyxin (as Sulfate) + Bacitracin.,"[(45, 104, 'DRUG'), (6, 20, 'ADE')]"
Nakaramdam ako ng nanginginig matapos uminom ng Dexmedetomidine (as hydrochloride).,"[(48, 82, 'DRUG'), (18, 29, 'ADE')]"
"Simula nang ininom ko ang DEXAMETHASONE (AS SODIUM PHOSPHATE), palagi akong nahirapang huminga.","[(26, 61, 'DRUG'), (76, 94, 'ADE')]"
"Simula nang ininom ko ang Aztreonam, palagi akong kinabahan.","[(26, 35, 'DRUG'), (50, 59, 'ADE')]"
Ang sumakit ang kalamnan ay isang epekto ng CO-AMOXICLAV sabi ng doktor.,"[(44, 56, 'DRUG'), (4, 24, 'ADE')]"
Ang nasusuka ay isang epekto ng Cefepime sabi ng doktor.,"[(32, 40, 'DRUG'), (4, 12, 'ADE')]"
"Pagkatapos uminom ng Guaifenesin + Bromhexine Hydrochloride, ako'y naging sumakit ang ulo.","[(21, 59, 'DRUG'), (74, 89, 'ADE')]"
nahirapang huminga ang naramdaman ko matapos ang Multivitamins + Lysine + Taurine + Zinc.,"[(49, 88, 'DRUG'), (0, 18, 'ADE')]"
Marami ang nagsabing hindi makadumi ang epekto ng Multivitamins Minerals.,"[(50, 72, 'DRUG'), (21, 35, 'ADE')]"
"Pagkatapos uminom ng Calcium + Cholecalciferol, ako'y naging nagsuka.","[(21, 46, 'DRUG'), (61, 68, 'ADE')]"
nasusuka ang naramdaman ko matapos ang 5% Dextrose in 0.45% Sodium Chloride.,"[(39, 75, 'DRUG'), (0, 8, 'ADE')]"
Ang nagsuka ay isang epekto ng Valganciclovir (As Hydrochloride) sabi ng doktor.,"[(31, 64, 'DRUG'), (4, 11, 'ADE')]"
Nakaramdam ako ng nahirapang huminga matapos uminom ng Multivitamins + Lysine (Vet.).,"[(55, 84, 'DRUG'), (18, 36, 'ADE')]"
kinabahan ang naramdaman ko matapos ang Esmolol hydrochloride.,"[(40, 61, 'DRUG'), (0, 9, 'ADE')]"
Si nanay ay nakaranas ng malabo ang paningin pagkatapos uminom ng Dorzolamide (as hydrochloride).,"[(66, 96, 'DRUG'), (25, 44, 'ADE')]"
"Pagkatapos uminom ng Methylphenidate Hydrochloride, ako'y naging nagtatae.","[(21, 50, 'DRUG'), (65, 73, 'ADE')]"
Naranasan ko ang nagsuka pagkatapos kong inumin ang Rilpivirine (as Hydrochloride).,"[(52, 82, 'DRUG'), (17, 24, 'ADE')]"
"Ang namaga ay isang epekto ng Thiamine Mononitrate (Vitamin B1) + Pyridoxine Hydrochloride (Vitamin B + Cyanocobalamin 
(Vitamin B12) sabi ng doktor.","[(30, 134, 'DRUG'), (4, 10, 'ADE')]"
"Naranasan ko ang nahirapang huminga pagkatapos kong inumin ang Pneumococcal Polysaccharide Conjugate Vaccine, 13- 
Valent (Adsorbed).","[(63, 133, 'DRUG'), (17, 35, 'ADE')]"
Ang sumakit ang kalamnan ay isang epekto ng Losartan Potassium + Amlodipine (as Besilate) sabi ng doktor.,"[(44, 89, 'DRUG'), (4, 24, 'ADE')]"
Marami ang nagsabing namaga ang epekto ng Sodium Ascorbate  113.63 Mg/Ml  (Equivalent To 100 Mg Ascorbic Acid).,"[(42, 110, 'DRUG'), (21, 27, 'ADE')]"
"Dahil sa Ascobic Acid + Zinc, ako ay nakaramdam ng nahirapang huminga.","[(9, 28, 'DRUG'), (51, 69, 'ADE')]"
Nagka-nahirapang huminga ako matapos gamitin ang Dexmedetomidine.,"[(49, 64, 'DRUG'), (6, 24, 'ADE')]"
Marami ang nagsabing nahilo ang epekto ng Levocetirizine hydrochloride..,"[(42, 71, 'DRUG'), (21, 27, 'ADE')]"
"Simula nang ininom ko ang Famotidine + Calcium Carbonate + Magnesium Hydroxide, palagi akong nagsuka.","[(26, 78, 'DRUG'), (93, 100, 'ADE')]"
"Nagka-nahilo ako matapos gamitin ang Senna Leaves (Cassia angustifolia) + Sodium Potassium 
Tartrate + Fluid Extract of Worm Seeds (Chenopodium ambrosioides) + Fluid Extract of Pumpkin Seeds (Cucurbita pepo Linne) + Sodium Bicarbonate.","[(37, 234, 'DRUG'), (6, 12, 'ADE')]"
Nakaramdam ako ng sumakit ang kalamnan matapos uminom ng Vitamin B Complex + Iron + Buclizine Hydrochloride.,"[(57, 107, 'DRUG'), (18, 38, 'ADE')]"
"Ang natuyo ang bibig ay isang epekto ng Tiotropium (as bromide, monohydrate) sabi ng doktor.","[(40, 76, 'DRUG'), (4, 20, 'ADE')]"
Si nanay ay nakaranas ng hindi makadumi pagkatapos uminom ng Peritoneal Dialysis Solution with1.5% Dextrose.,"[(61, 107, 'DRUG'), (25, 39, 'ADE')]"
Ang nahirapang huminga ay isang epekto ng Addaven sabi ng doktor.,"[(42, 49, 'DRUG'), (4, 22, 'ADE')]"
Ang nanginginig ay isang epekto ng Povidone-lodine sabi ng doktor.,"[(35, 50, 'DRUG'), (4, 15, 'ADE')]"
Naranasan ko ang hindi makadumi pagkatapos kong inumin ang Fenofibric Acid.,"[(59, 74, 'DRUG'), (17, 31, 'ADE')]"
Ang hindi makadumi ay isang epekto ng D-Alpha Tocopherol Acetate (Vitamin E) sabi ng doktor.,"[(38, 76, 'DRUG'), (4, 18, 'ADE')]"
"Dahil sa LEVOFLOXACIN, ako ay nakaramdam ng namaga.","[(9, 21, 'DRUG'), (44, 50, 'ADE')]"
"Dahil sa Losartanpotassium + Hydrochlorothiazide, ako ay nakaramdam ng kinabahan.","[(9, 48, 'DRUG'), (71, 80, 'ADE')]"
Marami ang nagsabing nagsuka ang epekto ng Carnitine Orotate + Hepatic Extract Antitoxic Fraction + Adenine HCl + Pyridoxine HCl + Riboflavin + Cyanocobalamin.,"[(43, 158, 'DRUG'), (21, 28, 'ADE')]"
"Pagkatapos uminom ng Carboxymethylcellulose sodium, ako'y naging namaga.","[(21, 50, 'DRUG'), (65, 71, 'ADE')]"
Nagka-sumakit ang ulo ako matapos gamitin ang Tobramycin.,"[(46, 56, 'DRUG'), (6, 21, 'ADE')]"
Naranasan ko ang namaga pagkatapos kong inumin ang Arginine Hydrochloride.,"[(51, 73, 'DRUG'), (17, 23, 'ADE')]"
"Simula nang ininom ko ang Zinc Oxide, palagi akong sumakit ang kalamnan.","[(26, 36, 'DRUG'), (51, 71, 'ADE')]"
nagsuka ang naramdaman ko matapos ang MECOBALAMIN.,"[(38, 49, 'DRUG'), (0, 7, 'ADE')]"
"Dahil sa Famciclovir, ako ay nakaramdam ng kinabahan.","[(9, 20, 'DRUG'), (43, 52, 'ADE')]"
Nakaramdam ako ng nilamig matapos uminom ng TRETINOIN.,"[(44, 53, 'DRUG'), (18, 25, 'ADE')]"
Si nanay ay nakaranas ng kinabahan pagkatapos uminom ng Tamoxifen (as Citrate).,"[(56, 78, 'DRUG'), (25, 34, 'ADE')]"
"Dahil sa Miconazole (As Nitrate), ako ay nakaramdam ng namaga.","[(9, 32, 'DRUG'), (55, 61, 'ADE')]"
"nahirapang huminga ang naramdaman ko matapos ang Paracetamol + Phenylephrine Hydrochloride + 
Chlorphenamine Maleate.","[(49, 117, 'DRUG'), (0, 18, 'ADE')]"
"Dahil sa Paracetamol + Phenypropanolamine Hydrochloride + Chlorphenamine Maleate, ako ay nakaramdam ng nasusuka.","[(9, 80, 'DRUG'), (103, 111, 'ADE')]"
Marami ang nagsabing hindi makadumi ang epekto ng Phenoxymethylpenicillin Potassium.,"[(50, 83, 'DRUG'), (21, 35, 'ADE')]"
"Pagkatapos uminom ng Alprazolam, ako'y naging nilamig.","[(21, 31, 'DRUG'), (46, 53, 'ADE')]"
Nakaramdam ako ng sumakit ang kalamnan matapos uminom ng Factor VIII Inhibitor Bypassing Activity.,"[(57, 97, 'DRUG'), (18, 38, 'ADE')]"
"Naranasan ko ang nanginginig pagkatapos kong inumin ang Glycopyrronium (as bromide) + Formoterol fumarate 
dihydrate.","[(56, 116, 'DRUG'), (17, 28, 'ADE')]"
"Simula nang ininom ko ang Propranolol, palagi akong nahilo.","[(26, 37, 'DRUG'), (52, 58, 'ADE')]"
"Pagkatapos uminom ng Hydrocortisone acetate, ako'y naging hindi makadumi.","[(21, 43, 'DRUG'), (58, 72, 'ADE')]"
Marami ang nagsabing nagsuka ang epekto ng Thiamine Mononitrate (Vitamin B1) / Pyridoxine Hydrochloride (Vitamin B6) / Cyanocobalamin (Vitamin B12) / Folic Acid.,"[(43, 160, 'DRUG'), (21, 28, 'ADE')]"
Nagka-nahirapang huminga ako matapos gamitin ang Heparin Sodium ( Bovine ).,"[(49, 74, 'DRUG'), (6, 24, 'ADE')]"
"Dahil sa Ampicillin Sodium + Sulbactam Sodium, ako ay nakaramdam ng nabalisa.","[(9, 45, 'DRUG'), (68, 76, 'ADE')]"
"Ang nasusuka ay isang epekto ng D-Alpha Tocopherol
(Vitamin E) sabi ng doktor.","[(32, 63, 'DRUG'), (4, 12, 'ADE')]"
"Simula nang ininom ko ang Alverine  citrate, palagi akong natuyo ang bibig.","[(26, 43, 'DRUG'), (58, 74, 'ADE')]"
Naranasan ko ang nanghina pagkatapos kong inumin ang Paracetamol + Phenylephrine Hydrochloride.,"[(53, 94, 'DRUG'), (17, 25, 'ADE')]"
Si nanay ay nakaranas ng sumakit ang kalamnan pagkatapos uminom ng Enoxaparin.,"[(67, 77, 'DRUG'), (25, 45, 'ADE')]"
"Nagka-nahilo ako matapos gamitin ang Ascorbic Acid (as Calcium Ascorbate) + Zinc (as
Zinc Sulfate Monohydrate).","[(37, 111, 'DRUG'), (6, 12, 'ADE')]"
"Nakaramdam ako ng hindi makadumi matapos uminom ng Diphenhydramine Hydrochloride + Phenylpropanolamine 
Hydrochloride.","[(51, 118, 'DRUG'), (18, 32, 'ADE')]"
Ang nagsuka ay isang epekto ng Salmeterol (as xinofoate) + Fluticasone propionate sabi ng doktor.,"[(31, 81, 'DRUG'), (4, 11, 'ADE')]"
"Dahil sa Aluminum Hychloride Hexahydrate, ako ay nakaramdam ng nagtatae.","[(9, 40, 'DRUG'), (63, 71, 'ADE')]"
"Naranasan ko ang hindi makatulog pagkatapos kong inumin ang Tobramycin (as sulfate) + Dexamethasone (as sodium 
phosphate).","[(60, 123, 'DRUG'), (17, 32, 'ADE')]"
"Pagkatapos uminom ng Ascorbic Acid + Zinc (as Zinc Ascorbate), ako'y naging nahirapang huminga.","[(21, 61, 'DRUG'), (76, 94, 'ADE')]"
Ang nasusuka ay isang epekto ng Levofloxacin  (as Hemihydrate) sabi ng doktor.,"[(32, 62, 'DRUG'), (4, 12, 'ADE')]"
Nakaramdam ako ng nasusuka matapos uminom ng Aluminum Hydroxide + Magnesium Hydroxide + Simethicone.,"[(45, 99, 'DRUG'), (18, 26, 'ADE')]"
"Simula nang ininom ko ang Diclofenac (As Diethylamine) 1G/100G (1%) Emulgel, palagi akong nahilo.","[(26, 75, 'DRUG'), (90, 96, 'ADE')]"
Naranasan ko ang nanginginig pagkatapos kong inumin ang Methyl Salicylate +Camphor + Menthol + Eucalyptus Oil.,"[(56, 109, 'DRUG'), (17, 28, 'ADE')]"
